paragraphs,avg_chars_paragraph,word_boundary_ratio,n_word_boundary_ratio,whitespace_ratio,num_white_space,words,max_word_len,digits,upper_ratio,lower_ratio,upper_lower_ratio,avg_digit_length,links,special_characters,comma_count,period_count,single_quote_count,semi_colon_count,words_len_1-3,words_len_6+,num_lines,num_sentences,avg_syllables,num_complex_words,num_simple_words,fog_index,flesch,class
0.7575757575757576,0.01371322985957132,0.0017903910678177864,0.0003882255120643498,0.00127483759546846,0.2058882302004929,0.20117231532276245,0.00043937316095703466,0.011729222520107238,0.039391206156685,0.8798134351982899,0.0022265377264179217,0.135258358662614,0.0,0.9890453834115805,0.2781065088757396,0.2115677321156773,0.2603550295857988,0.04654255319148936,0.11148841308517808,0.2038310412573674,0.11669413479714677,0.21515151515151515,0.0007292524050676227,0.2207770551942638,0.25,0.051086170705622984,0.9510067530258913,spam
0.09090909090909091,0.015121528877626437,0.0030711371879759653,0.00071730262666359,0.0013241113974052652,0.02191434090454939,0.021717892838355752,0.0002840392151641436,0.0023458445040214475,0.07544966530898138,0.7390987291284994,0.005133096162424931,0.10344827586206895,0.0,0.11945748565466875,0.022189349112426034,0.0958904109589041,0.011834319526627219,0.0013297872340425532,0.013829125408263778,0.026686313032089064,0.01676637381746454,0.11818181818181818,0.0010572321655275211,0.02434550608637652,0.018328445747800588,0.07852678968925296,0.9472405021460351,spam
0.015151515151515152,0.0529630450849963,0.006175981971172852,0.0011895885806656407,0.0010110680014533107,0.013455005661759807,0.013977605771398512,0.0007988602926491539,0.0051943699731903485,0.17102991456736646,0.5757206732698117,0.014607766437070492,0.21995464852607707,0.0,0.13928012519561817,0.013313609467455622,0.0989345509893455,0.03550295857988166,0.005319148936170213,0.013336616724558038,0.024721676489849378,0.015810396362959982,0.12575757575757576,0.001481093143006423,0.01567450391862598,0.009530791788856305,0.098945448743801,0.9465704321383691,spam
0.06818181818181818,0.004095142108445878,0.0008480160199135279,0.0002640129373861055,0.0008308332662339745,0.008326117364950376,0.009017810175095814,4.881924010633718e-05,0.0005445710455764075,0.0944266991440665,0.8804956951531218,0.005307315332710693,0.1904761904761905,0.0,0.001564945226917058,0.005917159763313609,0.0228310502283105,0.011834319526627219,0.0013297872340425532,0.003512364560111981,0.009986902423051735,0.0036422308447639686,0.022727272727272728,0.000578211533954963,0.01183925295981324,0.008797653958944282,0.08246985613465994,0.9483559153388853,spam
0.007575757575757576,0.015744764720374477,0.00342856671475253,0.0006213602623999875,0.0015564221361374915,0.004529407846533004,0.004734350341925302,0.00020415318589922822,0.0008378016085790885,0.31270412584480545,0.49636978080051847,0.030309787987606616,0.14935064935064934,0.0,0.03025560772039645,0.0014792899408284023,0.0076103500761035,0.0,0.0013297872340425532,0.002695837005547203,0.004256712508185986,0.0030366342672497695,0.00909090909090909,0.0008064333645118407,0.005502751375687844,0.005131964809384164,0.07073613213427121,0.9484238193899621,spam
0.03787878787878788,0.00944018583042973,0.0010233656359539395,0.00024858678412329946,0.0005933859574976914,0.010524212349297275,0.011572856391372961,0.00048375428832643204,0.0009634718498659517,0.08041343955380267,0.8680902370826231,0.004593134690594236,0.17142857142857146,0.0,0.0010432968179447052,0.004437869822485207,0.0441400304414003,0.0,0.0013297872340425532,0.004601067966198352,0.011624099541584807,0.004875052448989303,0.04242424242424243,0.0005198313889726828,0.01200600300150075,0.021994134897360705,0.033461203613015564,0.9489056635354444,spam
0.030303030303030304,0.013619610741561958,0.001535617156682683,0.0003235496298667223,0.0013934631812146188,0.012322653700126557,0.012324340572630946,0.00024853431326862563,0.0008378016085790885,0.12197766831732913,0.7724952665510308,0.007843087155906795,0.12987012987012989,0.6666666666666666,0.025039123630672927,0.03254437869822485,0.0441400304414003,0.005917159763313609,0.0013297872340425532,0.005637928352947276,0.009986902423051735,0.005982429047872409,0.045454545454545456,0.0006391447307657026,0.008837752209438053,0.020527859237536656,0.026991418840708756,0.9485824242550294,ham
0.09090909090909091,0.0026715235983528667,0.0036147920226275087,0.0005695435787736608,0.002406696092996989,0.005595150869246653,0.0052603892688058915,0.00016421017126677052,0.0018012734584450401,0.12678868931455411,0.6951887285490704,0.009065682724818233,0.17460317460317462,0.0,0.008346374543557642,0.0014792899408284023,0.0350076103500761,0.005917159763313609,0.0013297872340425532,0.003279070973093473,0.006221349050425672,0.003343758245846256,0.045454545454545456,0.0007522573411833856,0.004502251125562781,0.002932551319648094,0.10393108360787107,0.9472144670191086,spam
0.015151515151515152,0.05532224685883222,0.051536771249122225,0.07414598854036912,0.09152062918389148,0.003929927396256578,7.514841812579845e-05,0.016567474846996062,0.021238270777479893,0.5195333388137695,0.49595014395911524,0.050036377954489605,0.037328094302554016,0.0,0.0,0.0,0.0030441400304414,0.0,0.0026595744680851063,0.016369433355798643,0.016208251473477406,0.01653711225597702,0.0015151515151515152,0.06666727222319216,0.0,0.0,0.0,0.8845109085795241,spam
0.09090909090909091,0.009853447365642486,0.0005856624665076583,7.807398339271715e-05,0.0007796623532401557,0.029774195697062546,0.031111445104080558,9.320036747573462e-05,0.0015080428954423592,0.02103208834231747,0.9370393598708902,0.0010856822724867434,0.1879699248120301,0.0,0.00782472613458529,0.020710059171597635,0.0380517503805175,0.0,0.0013297872340425532,0.01067966198351392,0.022593320235756387,0.01108674305834923,0.05,0.00020471227779054717,0.025679506419876603,0.04912023460410557,0.031050849394732332,0.9507412982139779,spam
0.12121212121212122,0.001533382606553338,0.0017050529206714977,0.00033281047586426467,0.0017551580773884736,0.006660893891960301,0.0066130607950702636,0.0003861158081137577,0.0005864611260053619,0.07691107854307876,0.8151293095667568,0.00470720748577762,0.23214285714285715,0.0,0.015127803860198226,0.005917159763313609,0.0228310502283105,0.005917159763313609,0.0013297872340425532,0.002747680024884649,0.0063850687622789785,0.00297607460949835,0.030303030303030304,0.0005813306344429273,0.005669501417375354,0.006598240469208211,0.056359944381937074,0.9478540651150574,spam
0.03787878787878788,0.018885017421602784,0.0013386385003717402,0.000341124519353401,0.0014303544302691517,0.020049290614800507,0.019688885548959194,0.0002219056368469872,0.0008796916890080429,0.09849275680823398,0.8311031995904078,0.005885373137432142,0.10559006211180123,0.6666666666666666,0.046426708398539386,0.03254437869822485,0.0563165905631659,0.01775147928994083,0.0026595744680851063,0.009331743480740319,0.020301244269810084,0.009966389389947962,0.05757575757575758,0.0006531750838848079,0.01900950475237619,0.024193548387096774,0.04697883136412653,0.9484850744569839,ham
0.05303030303030303,0.032059456352139276,0.0036688349691162843,0.0006748447517187743,0.0012725303832995464,0.028575234796509693,0.028330953633426015,0.0001109528184234936,0.011519772117962467,0.10134538197134557,0.5862103684674288,0.008655151458265821,0.08767405879319237,0.0,0.20865936358894105,0.005917159763313609,0.0197869101978691,0.005917159763313609,0.010638297872340425,0.018041370729431284,0.03339882121807466,0.022199440255734785,0.02878787878787879,0.0006704740364778833,0.034684008671002166,0.024926686217008796,0.08187335124593867,0.949803431711617,spam
0.10606060606060606,0.010855506282335548,0.0004722558634904658,0.0002826574257679924,0.0002439865797529158,0.027909145407313662,0.03103629668595476,0.00015977205852983078,0.0005445710455764075,0.07654950129701332,0.6463319629493188,0.00599373949107316,0.24761904761904763,0.0,0.007303077725612937,0.029585798816568046,0.0547945205479452,0.07692307692307693,1.0,0.010187153299808181,0.01719056974459725,0.01403253783897187,0.05909090909090909,0.0001590581545053322,0.020843755210938803,0.04252199413489736,0.02926875697514816,0.9499446907295946,spam
0.007575757575757576,0.13522148312392213,0.003707475585993859,0.0013359383931334024,0.0003232063947323931,0.02497835209485113,0.02757946945216803,0.000537011641169709,0.007833445040214477,0.224700540079386,0.33580515863733995,0.03129492879427772,0.16855631141345429,0.0,0.4298382889932186,0.0073964497041420114,0.182648401826484,0.0,0.0013297872340425532,0.01870236922598372,0.03765553372626064,0.030638861132379087,0.1803030303030303,0.0009829148222683653,0.022344505586126398,0.011730205278592375,0.1128659240963557,0.9470079383793693,spam
0.09848484848484848,0.0066786893323478695,0.00041132740597672946,7.5966129616747e-05,0.0002189751556366195,0.02164790514887098,0.0242729390546329,6.213357831715641e-05,0.0006702412868632708,0.07412016647425158,0.904063392817182,0.004049021160987438,0.15079365079365076,0.0,0.0026082420448617634,0.02514792899408284,0.0228310502283105,0.0,0.0013297872340425532,0.008074550261807248,0.0183366077275704,0.008275044662747592,0.021212121212121213,0.00022534427234855692,0.020677005169251292,0.025659824046920823,0.04827736844448402,0.9511809980963938,spam
0.08333333333333333,0.004507589971004605,0.0003386676331959501,0.0001398172146897227,0.0006154699705870035,0.012922134150402984,0.01405275418952431,2.219056368469872e-05,0.00020945040214477212,0.14588382529704436,0.8052954023614812,0.008971767277943627,0.2857142857142857,0.0,0.0010432968179447052,0.016272189349112426,0.0273972602739726,0.0,0.0013297872340425532,0.004367774379179843,0.0114603798297315,0.00487937813882869,0.025757575757575757,0.00024809860965452563,0.011172252793063199,0.02346041055718475,0.029412832901414786,0.9503134180037578,spam
0.015151515151515152,0.010188470066518846,0.0011785800922508775,0.0002681588640131945,0.0004964877818623178,0.005794977686005462,0.006688209213196062,0.00021746752411004743,0.000795911528150134,0.0493454989242192,0.8777975356267671,0.0027921806304471927,0.1564625850340136,0.0,0.0,0.013313609467455622,0.0136986301369863,0.0,0.0013297872340425532,0.0025921509668723106,0.007531106745252128,0.002634345112186766,0.012121212121212121,0.00047946213978280805,0.0080040020010005,0.008797653958944282,0.05762522383482227,0.9492801282417818,ham
0.015151515151515152,0.0031810790835181076,0.004456433673802741,0.0006458617448956576,0.0022351873346425,0.000999134083794045,0.0012775231081385736,0.00020415318589922822,0.0007540214477211796,0.11488920590051382,0.6380501496748162,0.008975606812672496,0.1357142857142857,0.0,0.0020865936358894104,0.005917159763313609,0.0091324200913242,0.0,0.0013297872340425532,0.00045362641920265436,0.0009823182711198428,0.000475825882332585,0.007575757575757576,0.0007957687929904913,0.0006670001667500417,0.001466275659824047,0.05849879796990473,0.947443367665221,ham
0.015151515151515152,0.008208425720620841,0.0044339359017852254,0.0008054724526221402,0.0015137243634522747,0.0025311396789449146,0.002855639888780341,0.00017308639674065,0.0010053619302949062,0.1684449988595365,0.661417767878885,0.012578066541249142,0.12637362637362637,0.0,0.022430881585811163,0.0029585798816568047,0.0136986301369863,0.0,0.0026595744680851063,0.0018663486961480638,0.003765553372626064,0.0020244228448331797,0.013636363636363636,0.0012595536475235945,0.0025012506253126563,0.005865102639296188,0.03255666809669125,0.9477458971983982,spam
0.022727272727272728,0.026290022172949,0.0025449925314257635,0.0005228190187433327,0.0005683502969262339,0.013921268234197029,0.015179980461411287,0.0004260588227462154,0.0014242627345844505,0.038647899934956376,0.7678987487996147,0.0025829057626498148,0.19444444444444445,0.0,0.06155451225873761,0.011834319526627219,0.0700152207001522,0.0,0.005319148936170213,0.008126393281144693,0.01538965291421087,0.009715499379263508,0.07575757575757576,0.0006924203366048536,0.014173753543438385,0.012463343108504398,0.06883344661330489,0.9476106215366805,spam
0.09090909090909091,0.006025762855031147,0.00047260944689571187,5.175348573586321e-05,0.0005721198708190954,0.01971624592020249,0.02126700232960096,0.00010207659294961411,0.0008378016085790885,0.19325431581430072,0.6987701657836595,0.013642291935117314,0.25974025974025977,0.0,0.014606155451225874,0.023668639053254437,0.0273972602739726,0.0,0.0013297872340425532,0.0065970242106900305,0.012278978388998035,0.0069600349515739025,0.048484848484848485,0.00011590235850446489,0.01567450391862598,0.02346041055718475,0.04032324854525552,0.9491897453548248,spam
0.09848484848484848,0.00241340231584134,0.0036147920226275087,0.0005711201042710166,0.002406696092996989,0.005595150869246653,0.0052603892688058915,0.00016421017126677052,0.0018431635388739946,0.1266453155724392,0.6888773648766309,0.009138955691109497,0.18012422360248445,0.0,0.008346374543557642,0.0014792899408284023,0.0350076103500761,0.005917159763313609,0.0013297872340425532,0.003279070973093473,0.006221349050425672,0.0033480839356856435,0.045454545454545456,0.0007619265526960755,0.004502251125562781,0.002932551319648094,0.10393108360787107,0.9472052997257132,spam
0.015151515151515152,0.002998521803399852,0.0033177183172078996,0.000541954382569934,0.0020460232629279894,0.001132351961633251,0.0014278199443901705,0.00012426715663431281,0.0003351206434316354,0.06688642817375842,0.7895370254126671,0.004250330433168381,0.17142857142857146,0.0,0.0,0.005917159763313609,0.0076103500761035,0.0,0.0013297872340425532,0.0004406656643682928,0.0014734774066797642,0.0004195919144205522,0.006060606060606061,0.0008259850789676479,0.0015007503751875938,0.001466275659824047,0.09101544336607999,0.9474947653448837,ham
0.022727272727272728,0.008685883222468587,0.0026234573010073176,0.0004911321790367535,0.0022650553459658447,0.005595150869246653,0.00533553768693169,0.00015977205852983078,0.0005864611260053619,0.12802638742740227,0.8086194650747123,0.007850541008028658,0.13392857142857142,0.0,0.006259780907668232,0.0014792899408284023,0.0334855403348554,0.01775147928994083,0.0013297872340425532,0.002903209082896988,0.006057629338572364,0.0029371434009438655,0.03333333333333333,0.0011106542994892823,0.0065032516258129065,0.0036656891495601175,0.11436228098813801,0.9470147536272354,ham
0.06060606060606061,0.005764966740576497,0.0007722854827934663,0.0001863898513028003,0.00037372002770952453,0.010524212349297275,0.011873450063876155,0.0003905539208506974,0.0009634718498659517,0.04037858648869033,0.8869675873055735,0.002258928941338151,0.2342857142857143,0.0,0.0005216484089723526,0.005917159763313609,0.0273972602739726,0.0,0.0013297872340425532,0.004406656643682928,0.010641781270464964,0.00451602019232017,0.025757575757575757,0.00031304972130634335,0.009838252459563115,0.01466275659824047,0.041726611962191115,0.9491901827051811,spam
0.06060606060606061,0.03277782705099778,0.0034665718796249743,0.0007463396524057047,0.0011146154050574943,0.0309731565976154,0.031186593522206357,0.00014645772031901153,0.011310321715817695,0.0958873043058774,0.5784130798094148,0.008319079050927141,0.09611344537815127,0.0,0.2081377151799687,0.0029585798816568047,0.0289193302891933,0.01775147928994083,0.02925531914893617,0.02020581678676966,0.03339882121807466,0.02531826262993291,0.04242424242424243,0.000695623388037629,0.03985325996331499,0.025659824046920823,0.09094569594079878,0.9490191558557166,spam
0.12121212121212122,0.002666173934466617,0.0012242671521507315,0.0003009711994026896,0.0015109591743640884,0.010191167654699261,0.01014503644698279,0.0003905539208506974,0.0012985924932975871,0.05399086831918223,0.8406640188941049,0.003210552381364719,0.14285714285714285,0.0,0.004694835680751174,0.005917159763313609,0.0319634703196347,0.01775147928994083,0.0013297872340425532,0.004225206076001867,0.008840864440078585,0.004546300021195881,0.031818181818181815,0.0005005125128708456,0.010171752542938136,0.007331378299120235,0.08584933781884768,0.9479738746453656,spam
0.10606060606060606,0.010079637841832962,0.001296416798920452,0.00024084425212179852,0.0010193464937545114,0.027576100712715646,0.02810550837904862,0.00023965808779474615,0.0011310321715817695,0.042340204031756104,0.853070446268589,0.0024841360773695783,0.2413793103448276,0.6666666666666666,0.02034428794992175,0.05917159763313609,0.0684931506849315,0.04142011834319527,0.0013297872340425532,0.012170148789465499,0.023575638506876228,0.013076560384467313,0.0696969696969697,0.00048100917019942326,0.021510755377688845,0.021994134897360705,0.05814418672523472,0.948312112447363,ham
0.05303030303030303,0.04163357148723002,0.0019191191577572241,0.00047416001459153555,0.00029708526654997105,0.042563111969626324,0.046742316074246636,0.0002840392151641436,0.00653485254691689,0.017849124050400483,0.7194479199856605,0.0013829862504659623,0.1500904159132007,0.0,0.22900365153886282,0.05917159763313609,0.0958904109589041,0.029585798816568046,0.027925531914893616,0.022927575301985588,0.03945645055664702,0.02883504846935465,0.08787878787878788,0.0005037262203883067,0.04869101217275304,0.04985337243401759,0.05697053062165121,0.9491450600227362,spam
0.08333333333333333,0.003634771732332708,0.000810064009117828,0.00021217942494996527,0.0007800790906847267,0.009591687204422834,0.010370481701360186,0.00020859129863616795,0.00025134048257372655,0.043620484813300726,0.8711107298690688,0.002493744174665124,0.16071428571428573,0.0,0.005738132498695879,0.004437869822485207,0.0182648401826484,0.005917159763313609,0.0013297872340425532,0.0038752656954741042,0.0073673870333988214,0.0040055887912724885,0.02878787878787879,0.0003266768008975686,0.007337001834250459,0.015395894428152493,0.030419276011832332,0.9490887916816474,spam
0.09090909090909091,0.01374131559497413,0.001257152899837162,0.00024608589881959796,0.00127641053280183,0.032904815826283886,0.03253926504847073,0.00036836335716599873,0.001675603217158177,0.07105110639324763,0.8824466255885879,0.003988006502144412,0.22789115646258504,0.6666666666666666,0.016692749087115284,0.057692307692307696,0.076103500761035,0.05325443786982249,0.0013297872340425532,0.014917828814350147,0.029142108709888672,0.015278336512715365,0.07878787878787878,0.0004861553421560634,0.02768050692012673,0.028592375366568914,0.057098236946425004,0.9484706595785505,ham
0.007575757575757576,0.021380635624538062,0.011290276140610182,0.002007819917130573,0.005940862995921629,0.0035968827016585624,0.0025550462162771473,0.00025297242600556537,0.003183646112600536,0.0388681779993027,0.7503667352245663,0.002669646263614341,0.0695970695970696,0.0,0.0495565988523735,0.0,0.0243531202435312,0.0,0.0013297872340425532,0.0037586189019648505,0.007039947609692207,0.004338666908905298,0.02878787878787879,0.002627340589144299,0.00416875104218776,0.0021994134897360706,0.12992312943341347,0.9454667343286263,spam
0.022727272727272728,0.024391426459719142,0.001825651038028014,0.001127905810678886,0.001941234532553765,0.01059082128821688,0.010069888028856992,0.0015533394579289102,0.001382372654155496,0.06959183926805532,0.3186203810687938,0.01094871606518842,0.05306122448979592,0.0,0.08398539384454877,0.004437869822485207,0.0060882800608828,0.0,0.0013297872340425532,0.008243040074653948,0.007039947609692207,0.008984457796407082,0.006060606060606061,0.0002714401471134983,0.00783725195931299,0.004398826979472141,0.11298588232966293,0.9491411610615869,spam
0.007575757575757576,0.11161074156196106,0.0031914165237589233,0.0009758687227101229,0.0001437325578311288,0.024512089522413908,0.02765461787029383,0.00035948713169211925,0.003937667560321716,0.11695476241035671,0.5112234365279408,0.011349895755978211,0.2767857142857143,0.0,0.19718309859154928,0.013313609467455622,0.1156773211567732,0.011834319526627219,0.011968085106382979,0.017509979781222457,0.03569089718402096,0.025184166244911908,0.12424242424242424,0.0007481356129514344,0.029348007337001835,0.028592375366568914,0.060375138790907654,0.9477886987775742,spam
0.12121212121212122,0.007013221647367989,0.002297344606476555,0.0004833399730528593,0.001601406855052003,0.017784586691534005,0.017208987750807845,0.00025741053874250516,0.0025971849865951743,0.058592505148759896,0.7818024861244818,0.0037769851447511677,0.21875,0.6666666666666666,0.020865936358894107,0.02514792899408284,0.0989345509893455,0.029585798816568046,0.0013297872340425532,0.010070506506298926,0.02177472167648985,0.010571985967462161,0.08333333333333333,0.0007771741554660872,0.016008004002001,0.006598240469208211,0.1458113881048053,0.9472461381783496,ham
0.06060606060606061,0.010253067257945305,0.005602900666589516,0.001179386086068123,0.003566611377863863,0.009058815693066009,0.0074396933944540465,0.0007899840671752744,0.00217828418230563,0.10729573558322936,0.75990817899715,0.007031459810851807,0.10582010582010581,0.6666666666666666,0.01617110067814293,0.016272189349112426,0.0821917808219178,0.011834319526627219,0.0013297872340425532,0.007387630255586085,0.01424361493123772,0.007972246373990492,0.08636363636363636,0.0023089074215388783,0.007503751875937969,0.006598240469208211,0.07218231105579832,0.9457849184161993,ham
0.030303030303030304,0.012028085735402807,0.002283739002406344,0.0005203094628316475,0.0012614575228661676,0.008525944181709185,0.008792364920718419,0.0002130294113731077,0.0006283512064343163,0.11737048253894543,0.7739099873079317,0.007537061134256101,0.12605042016806722,0.6666666666666666,0.02034428794992175,0.016272189349112426,0.0441400304414003,0.011834319526627219,0.0013297872340425532,0.004899165327388667,0.01031434184675835,0.0052470617751765964,0.04696969696969697,0.001003815352177472,0.008671002167750541,0.005131964809384164,0.10582384255699187,0.9471224139359113,ham
0.03787878787878788,0.01142223630028508,0.0022236928283978484,0.0005042548598070778,0.0014127348489272377,0.009924731899020848,0.009994739610731194,0.0001952769604253487,0.0006702412868632708,0.10402510142674004,0.830484367666448,0.006217461353374139,0.11111111111111109,0.6666666666666666,0.02138758476786646,0.014792899408284023,0.0410958904109589,0.011834319526627219,0.0013297872340425532,0.005650889107781637,0.012115258677144728,0.005943497839317925,0.045454545454545456,0.001011224049523261,0.01150575287643822,0.011730205278592375,0.06017524040601906,0.9475993010755478,ham
0.09090909090909091,0.5050611339879632,0.06610104937380394,0.0669751273680367,0.06650997063799265,0.12076200626124026,0.014879386788908093,0.5374376999924552,0.6647536863270778,0.530748176981104,0.48396736231221493,0.052261650125138025,0.0268324077157799,0.0,0.0026082420448617634,0.004437869822485207,0.0197869101978691,0.005917159763313609,0.005319148936170213,0.5428223339727306,0.6326129666011788,0.5449806857948671,0.01818181818181818,0.059830949157385,0.009171252292813074,0.0021994134897360706,0.259920458255424,0.8913525702682917,spam
0.015151515151515152,0.07668144863266813,0.06173482382322825,0.1032131773978668,0.12620070899821842,0.005595150869246653,7.514841812579845e-05,0.02320689150145792,0.01989778820375335,0.6571423564865815,0.442749681766175,0.07000101275933951,0.02695417789757412,0.0,0.0,0.0,0.0030441400304414,0.0,0.0026595744680851063,0.022759085489138887,0.02013752455795678,0.023116486501684855,0.0015151515151515152,0.15006422152014473,0.0,0.0,0.0,0.8054430030437013,spam
0.03787878787878788,0.05719396051103368,0.0032617525138873196,0.00046158752904023264,0.001402126015561008,0.04709251981615933,0.04576538663861126,0.00040830637179845643,0.019185656836461125,0.10866762837933254,0.6528414250056109,0.008311180899725821,0.1580745341614907,0.0,0.19666145018257694,0.10207100591715976,0.0578386605783866,0.011834319526627219,0.013297872340425532,0.028824718751620095,0.05108055009823183,0.03061723268318215,0.05606060606060606,0.0006528565870008119,0.05519426379856595,0.045454545454545456,0.07081722212365793,0.9497708759069937,spam
