word_boundary_ratio,n_word_boundary_ratio,whitespace_ratio,num_white_space,words,max_word_len,digits,upper_lower_ratio,avg_digit_length,comma_count,period_count,single_quote_count,num_sentences,avg_syllables,num_simple_words,fog_index,flesch,class
0.002763476329484746,0.000604452357643682,0.002264012336046615,0.01698527942449877,0.015405425715788682,0.0004793161755894923,0.0021363941018766757,0.006418777296085497,0.20754716981132074,0.03698224852071006,0.0791476407914764,0.03550295857988166,0.08484848484848485,0.0007474227354270403,0.019794721407624633,0.03517267552836693,0.9477914447919165,ham
0.0034447884314663777,0.000640487226154672,0.002096774599241639,0.005994804502764271,0.005786428195686481,0.0003550490189551795,0.0006283512064343163,0.007092087259152726,0.11764705882352941,0.011834319526627219,0.0395738203957382,0.0,0.04090909090909091,0.0012291145528580073,0.005865102639296188,0.060121397875543575,0.9470159552742999,ham
0.0013010123883986791,0.00032855728486155155,0.000677980335445701,0.025311396789449145,0.026827985270910047,0.0003550490189551795,0.001382372654155496,0.0032045782160087075,0.16734693877551018,0.03106508875739645,0.0730593607305936,0.0,0.07727272727272727,0.0006615483845615741,0.026392961876832845,0.05497406256927998,0.9482321286991223,spam
0.001591570232911638,0.00037826513710080757,0.0009345047554612069,0.02850862585759009,0.029307883069061395,0.0004660018373786731,0.0017593833780160859,0.0038661025939403402,0.15259740259740262,0.03698224852071006,0.1095890410958904,0.07692307692307693,0.12121212121212122,0.0007177419279355548,0.024926686217008796,0.06426706056854574,0.9477340527133574,ham
0.003548916403515271,0.0005875610130291557,0.002422549843769254,0.00819289948711117,0.007514841812579845,0.00015977205852983078,0.001885053619302949,0.007315644831856027,0.18541033434650459,0.0014792899408284023,0.0532724505327245,0.023668639053254437,0.06363636363636363,0.0009995128927221765,0.0036656891495601175,0.1454969065600354,0.9469609444706035,spam
0.0007396798524170869,0.0002740251198562202,0.0009985752540889498,0.03230533537600746,0.03291500713909972,0.0004926305138003115,0.0036025469168900802,0.006597504288405157,0.19318181818181815,0.05621301775147929,0.0654490106544901,0.01775147928994083,0.05757575757575758,0.00027274739147167,0.04032258064516129,0.04605316588554947,0.9497702797630909,spam
0.0017813802465659618,0.00042168906133473075,0.0011709184451832908,0.015453273829347898,0.015706019388291876,0.00020859129863616795,0.0008796916890080429,0.0017192021467952903,0.2608695652173913,0.016272189349112426,0.0654490106544901,0.01775147928994083,0.06515151515151515,0.0008838760941575278,0.017595307917888565,0.05801448207177884,0.9477760703689139,spam
0.0026219863197495114,0.0006847396654271347,0.00017288907676480186,0.10311063744754546,0.11407529871496205,0.0002840392151641436,0.03208780160857909,0.035243969389951085,0.04575892857142857,0.011834319526627219,0.0517503805175038,0.0,0.09242424242424242,0.0007226783152886886,0.09824046920821114,0.07349042143726899,0.9506077556623245,spam
0.0026952619309957427,0.0005677245108920963,0.002152731200818226,0.012256044761206954,0.011347411136995566,0.00020415318589922822,0.0015499329758713136,0.00860490465708058,0.11721611721611722,0.026627218934911243,0.0639269406392694,0.005917159763313609,0.06212121212121212,0.001176958862240776,0.005131964809384164,0.16148875723961711,0.9468753357446292,ham
0.0034081373172528363,0.0009431478378484061,0.001016273452741491,0.06507693332445214,0.06567971744194785,0.0002840392151641436,0.024673257372654155,0.005192554123724444,0.08121827411167512,0.06656804733727811,0.0943683409436834,0.08284023668639054,0.11363636363636363,0.0006617033603273386,0.04472140762463343,0.10100519493030855,0.9484218666515406,spam
0.002605435049817153,0.0005257598756045217,0.0016545847382910318,0.015320055951508692,0.014804238370782295,0.00022634374958392694,0.002052613941018767,0.007310106112175845,0.1680672268907563,0.029585798816568046,0.0821917808219178,0.029585798816568046,0.0803030303030303,0.0008065389543288838,0.016129032258064516,0.04847567474225831,0.947625265702749,ham
0.0016438647156748851,0.0003017472882093029,0.0013470656697589284,0.01924998334776527,0.019087698203952806,0.00035948713169211925,0.0012985924932975871,0.003036814995515654,0.14718614718614717,0.023668639053254437,0.0578386605783866,0.029585798816568046,0.06212121212121212,0.0006851701864022884,0.019794721407624633,0.061230492239383046,0.948123435701399,ham
0.000979469178413513,0.00040122629773243796,0.0009444207276493694,0.005461932991407447,0.006011873450063876,0.0004704399501156128,0.0,0.004959915504976942,0.0,0.004437869822485207,0.0136986301369863,0.0,0.01818181818181818,0.000424641704047531,0.008064516129032258,0.03670879842859186,0.948635707406838,ham
0.007995520693591314,0.0013814542099119009,0.0038493874132729893,0.0020648771065076934,0.0018787104531449612,0.00016421017126677052,0.0005445710455764075,0.0019845838110606087,0.14285714285714285,0.0,0.0167427701674277,0.0,0.015151515151515152,0.002221977491112289,0.0021994134897360706,0.0996503972140603,0.9460311577857484,spam
0.0005772386274163863,6.177749531837003e-05,0.0005970139875174971,0.020848597881835743,0.022394228601487938,0.0002707248769533244,0.0010053619302949062,0.009596462524265248,0.17032967032967036,0.014792899408284023,0.045662100456621,0.0650887573964497,0.03939393939393939,0.00013160884378962066,0.03519061583577713,0.023968875829796496,0.9504744159488576,spam
0.003058253231542489,0.0006146121193074886,0.0032622277240066016,0.03270498900952508,0.026752836852784248,0.0003772395826398782,0.006409182305630027,0.004186171191880835,0.0608294930875576,0.03550295857988166,0.0350076103500761,0.04142011834319527,0.04242424242424243,0.0007766848228996556,0.03592375366568915,0.054946201909962925,0.949726747851565,spam
0.0008899822864769036,0.0001816849995474278,0.00031690379049535033,0.008992206754146406,0.010295333283234388,0.00010651470568655385,0.0003770107238605898,0.00227064441479042,0.19480519480519481,0.011834319526627219,0.0243531202435312,0.01775147928994083,0.024242424242424242,0.0002646430901807505,0.011730205278592375,0.04560871529529708,0.9489608325238941,ham
0.0015204253037440836,0.00039316548601271863,0.0011646343348957503,0.01658562579098115,0.016833245660178853,0.00020415318589922822,0.0014661528150134047,0.004910038699524917,0.1196911196911197,0.026627218934911243,0.0532724505327245,0.005917159763313609,0.05606060606060606,0.0008226863577911025,0.02346041055718475,0.050888711285993364,0.9483168195802035,ham
0.0046487719097713775,0.00083041510103297,0.0034386878853930863,0.011123692799573703,0.00916810701134741,0.0006524025723301423,0.0019269436997319035,0.0038024625764572694,0.0773809523809524,0.016272189349112426,0.030441400304414,0.01775147928994083,0.03787878787878788,0.0011526540604372244,0.008797653958944282,0.08455185218162692,0.9473718261572454,spam
0.002385501465726005,0.0005655376533295599,0.0020573937808999005,0.01438753080663425,0.013376418426392124,0.00035948713169211925,0.002764745308310992,0.009029681023734687,0.1701680672268908,0.023668639053254437,0.0745814307458143,0.023668639053254437,0.0803030303030303,0.001003815352177472,0.008797653958944282,0.08664150183160069,0.947132601541378,ham
0.0013840296044848972,0.00030730024025516953,0.0012753548226096135,0.02411243588889629,0.023972345382129705,0.00020415318589922822,0.0009215817694369973,0.005993528426514288,0.125,0.060650887573964495,0.060882800608828,0.047337278106508875,0.06818181818181818,0.0006144710771275509,0.02126099706744868,0.06194268392830791,0.948172166526773,ham
0.0036571915346883302,0.0006173935909394991,0.0013740967165254045,0.029041497368946914,0.028481250469677612,0.00019083884768840897,0.01089142091152815,0.012375943406789422,0.09760087241003272,0.0029585798816568047,0.030441400304414,0.023668639053254437,0.048484848484848485,0.0007391132567833224,0.022727272727272728,0.09080535256085884,0.9485494447976371,spam
0.0009499822886259647,0.0002652386732872652,0.000794864113356451,0.02191434090454939,0.022995415946494326,0.00023965808779474615,0.0006283512064343163,0.003700277011297463,0.12605042016806722,0.04437869822485207,0.0654490106544901,0.029585798816568046,0.06212121212121212,0.0004914684467510864,0.025659824046920823,0.048758834041160985,0.9486198183928624,ham
0.005018931476671096,0.0011972387989426319,0.0003610909665981464,0.05781655898221541,0.0628240775531675,0.00041274448453539617,0.007707774798927614,0.0086653362544094,0.1712749615975422,0.05473372781065089,0.076103500761035,0.0,0.09393939393939393,0.0019404666184746925,0.041788856304985335,0.15820275379965956,0.9473749174732128,spam
0.0012331798678066586,0.00021984790097522472,0.0015120114144595931,0.008059681609271964,0.008116029157586233,0.00025297242600556537,0.0009215817694369973,0.0035670030689848014,0.2202380952380952,0.005917159763313609,0.0243531202435312,0.0,0.022727272727272728,0.00040750288822207024,0.011730205278592375,0.035842887595782684,0.9489132814873541,spam
0.005580329725913007,0.0007726371575506733,0.0029028252348113617,0.0006660893891960301,0.0009017810175095814,0.00011982904389737308,0.0006702412868632708,0.006978476908062503,0.16666666666666666,0.004437869822485207,0.0091324200913242,0.011834319526627219,0.007575757575757576,0.0010730476525455765,0.001466275659824047,0.06499866441100526,0.9471804820457925,ham
0.0032617525138873196,0.00046158752904023264,0.001402126015561008,0.04709251981615933,0.04576538663861126,0.00040830637179845643,0.019185656836461125,0.008311180899725821,0.1580745341614907,0.10207100591715976,0.0578386605783866,0.011834319526627219,0.05606060606060606,0.0006528565870008119,0.045454545454545456,0.07081722212365793,0.9497708759069937,spam
0.0015063824144731096,0.0004802360080168566,0.0003209116003691631,0.05601811763138613,0.06117081235439994,0.00017752450947758976,0.008378016085790885,0.005775008489697415,0.09759547383309759,0.02514792899408284,0.0487062404870624,0.05917159763313609,0.0696969696969697,0.00026050886996657204,0.04912023460410557,0.059440366523568905,0.9498169028902191,spam
0.009621297190912561,0.005165115403565835,0.007548595926801197,0.00486245254113102,0.003005936725031938,0.005481069230120584,0.005906501340482573,0.019161446428233492,0.03896103896103896,0.005917159763313609,0.0547945205479452,0.0,0.05909090909090909,0.006992121837372764,0.0007331378299120235,0.36361247505271777,0.9411293865518726,spam
0.024046368658053832,0.03173745266149794,0.04019411105868762,0.0014653966562312663,7.514841812579845e-05,0.0066261023162510375,0.0066605227882037535,0.08466296510957229,0.03992901508429458,0.0,0.0030441400304414,0.0,0.0015151515151515152,0.033550222792228385,0.0,0.0,0.9159088884589668,spam
0.003096021522118638,0.0006060007309000138,0.0020460232629279894,0.007127156464397522,0.006838506049447659,0.00018640073495146924,0.0007540214477211796,0.00919254567168301,0.12857142857142856,0.016272189349112426,0.0380517503805175,0.0,0.04242424242424243,0.001158364224716372,0.010997067448680353,0.0398999792241712,0.9474597987847473,ham
0.0002647255362356883,6.448448164762959e-05,6.245234270667347e-05,0.027975754346233263,0.03178778086721275,6.213357831715641e-05,0.0005026809651474531,0.00406551410959162,0.19387755102040818,0.029585798816568046,0.0410958904109589,0.0,0.03939393939393939,0.00022307133540475446,0.041788856304985335,0.03720494027339741,0.9509280081072036,spam
0.002099804047383844,0.0006112425101056411,0.00024916624909399244,0.03143941917005262,0.03486886601037048,0.00014645772031901153,0.005320040214477212,0.0033395666752955634,0.21926910299003324,0.004437869822485207,0.030441400304414,0.01775147928994083,0.04242424242424243,0.0005738820362627134,0.030791788856304986,0.08052191849939158,0.9495268005585064,spam
0.0006052360064303472,0.0002074647426922081,0.0009711704580865976,0.0442283354426164,0.045013902457353275,0.00048819240106337183,0.0003351206434316354,0.0012340885479521057,0.21428571428571427,0.07692307692307693,0.0669710806697108,0.05917159763313609,0.06060606060606061,0.0004235681842652494,0.038856304985337244,0.06993063710488358,0.9494371799166264,ham
0.0008738737395650601,0.00017636990683964505,0.0005097281384428516,0.006727502830879904,0.007665138648831442,9.320036747573462e-05,0.0005026809651474531,0.00382419499947013,0.15306122448979595,0.005917159763313609,0.0182648401826484,0.005917159763313609,0.019696969696969695,0.0003789534836233573,0.010263929618768328,0.039100109815095124,0.9489271649637967,spam
0.003379901564610985,0.0007298877574071659,0.002401282617123534,0.00619463131952308,0.005786428195686481,0.00017752450947758976,0.0006702412868632708,0.008087972325505594,0.11111111111111109,0.016272189349112426,0.0319634703196347,0.0,0.03484848484848485,0.0013883027911766866,0.005131964809384164,0.07613955421007329,0.9468719859975141,ham
0.000541841077642885,0.00011484043532577566,0.0008705510839581704,0.04123093319123426,0.04245885624107613,0.0004793161755894923,0.0005445710455764075,0.0016712064761168855,0.18095238095238095,0.01775147928994083,0.0578386605783866,0.011834319526627219,0.05909090909090909,0.00021561610222908207,0.051319648093841645,0.03903394567736079,0.9503830554432121,ham
0.0006778842571635468,0.00013614504158390264,0.0004276195382593994,0.010524212349297275,0.011798301645750357,4.438112736939744e-05,0.0005445710455764075,0.0014678141939385796,0.2571428571428571,0.004437869822485207,0.0258751902587519,0.0,0.024242424242424242,0.00027649632286453853,0.01466275659824047,0.04173633164818277,0.9493231401132369,spam
0.0038779946555666184,0.0009034124991900175,0.0014131631082097387,0.06521015120229134,0.0631246712256707,0.0002973535533749628,0.03187835120643431,0.005530356845913979,0.11271297509829618,0.04437869822485207,0.1156773211567732,0.09467455621301775,0.12424242424242424,0.0006151147376572418,0.0344574780058651,0.10964948840310916,0.9480749056288255,spam
0.0036908797165757013,0.000673883090697896,0.001278296305206248,0.02944115100246453,0.0291575862328098,0.00012870526937125258,0.011980563002680964,0.00903705573210117,0.08680555555555555,0.005917159763313609,0.0228310502283105,0.011834319526627219,0.031818181818181815,0.0006730583797092136,0.025659824046920823,0.08174288556905769,0.9496374103378563,spam
0.003411799730249981,0.0008133751063268843,0.0020635090174562216,0.009058815693066009,0.008566919666341023,0.00022634374958392694,0.0009634718498659517,0.008214023806452052,0.13142857142857142,0.02514792899408284,0.0502283105022831,0.01775147928994083,0.05,0.0011766463473243994,0.005865102639296188,0.08772816311993589,0.9469862064792987,ham
0.001479805376100771,0.00021300627398704007,0.0015367353775427683,0.010457603410377672,0.010370481701360186,0.00013758149484513206,0.0005026809651474531,0.003943017173180306,0.11224489795918369,0.0073964497041420114,0.0197869101978691,0.023668639053254437,0.022727272727272728,0.00030132047700065387,0.009530791788856305,0.05810980515710597,0.9487173129862362,spam
0.005311428227975411,0.001171731909594639,0.003013157883102177,0.005595150869246653,0.004959795596302698,0.00024409620053168592,0.0007121313672922252,0.004756300961245841,0.11278195488721805,0.013313609467455622,0.0426179604261796,0.005917159763313609,0.04696969696969697,0.002302327276921967,0.0036656891495601175,0.1091392061474868,0.9457894302799674,ham
0.004174624625183349,0.0007628393136668508,0.0018469897613848962,0.008525944181709185,0.00826632599383783,0.0004571256119047936,0.004105227882037534,0.008439924593262194,0.13428571428571429,0.0029585798816568047,0.0487062404870624,0.011834319526627219,0.06363636363636363,0.0007232497066453151,0.004398826979472141,0.11043179322384203,0.947261070659545,spam
0.0012331798678066586,0.00022507973337795409,0.0015120114144595931,0.008059681609271964,0.008116029157586233,0.0003017916661119026,0.0010053619302949062,0.003191261044459482,0.20329670329670327,0.0073964497041420114,0.0228310502283105,0.0,0.021212121212121213,0.00040750288822207024,0.011730205278592375,0.03503648754934259,0.9490121611874713,spam
0.0017028670772304723,0.0005320683630474788,0.002509192435199067,0.025311396789449145,0.02224393176523634,0.00039943014632457696,0.0012567024128686327,0.006378548557270569,0.10714285714285714,0.028106508875739646,0.0958904109589041,0.029585798816568046,0.10151515151515152,0.0008861164919255114,0.01686217008797654,0.07009885079126658,0.9474377552873269,ham
0.0013386385003717402,0.000341124519353401,0.0014303544302691517,0.020049290614800507,0.019688885548959194,0.0002219056368469872,0.0008796916890080429,0.005885373137432142,0.10559006211180123,0.03254437869822485,0.0563165905631659,0.01775147928994083,0.05757575757575758,0.0006531750838848079,0.024193548387096774,0.04697883136412653,0.9484850744569839,ham
0.002793536911869731,0.000567673124793747,0.002081291140705271,0.013921268234197029,0.012925527917637333,0.0002707248769533244,0.002052613941018767,0.008021029780804453,0.20168067226890754,0.02514792899408284,0.0730593607305936,0.005917159763313609,0.07575757575757576,0.0011378786071047403,0.011730205278592375,0.07881780111824187,0.9471559604584415,ham
0.002170011062630415,0.0005086048047412536,0.0016938870678902078,0.009591687204422834,0.009393552265724806,0.0002130294113731077,0.0011310321715817695,0.003384895198826967,0.15270935960591134,0.008875739644970414,0.0395738203957382,0.0,0.04242424242424243,0.000907336618136916,0.008064516129032258,0.06974839212173377,0.9474736685045558,ham
0.005573717393996509,0.0011484170959013488,0.0013133455203717867,0.010124558715779658,0.010295333283234388,0.00023078186232086667,0.0024296246648793565,0.006289122758229881,0.14047619047619048,0.0,0.0730593607305936,0.0,0.0893939393939394,0.001812057397405284,0.010263929618768328,0.07241081841682345,0.9463853535818204,spam
0.0026533339726888066,0.00046124531451262655,0.000707416360540593,0.02191434090454939,0.02322086120087172,0.00015533394579289104,0.004649798927613941,0.004279739913698213,0.06700379266750948,0.011834319526627219,0.0426179604261796,0.01775147928994083,0.04696969696969697,0.0005648162887064909,0.030058651026392963,0.048696630979228585,0.949270517970962,spam
0.003603590500349315,0.000844813228114602,0.002155539304446916,0.008725770998467995,0.008191177575712031,0.00022634374958392694,0.0012567024128686327,0.007781832689804138,0.14285714285714285,0.026627218934911243,0.045662100456621,0.005917159763313609,0.048484848484848485,0.0011774481948072077,0.008064516129032258,0.0614625675591385,0.9471450663421676,ham
0.0029902813456590127,0.0006091565063051471,0.0024391707115143687,0.036634916405781655,0.03223867137596754,0.000363925244429059,0.0025134048257372654,0.0012215328786867414,0.17511520737327185,0.011834319526627219,0.0958904109589041,0.011834319526627219,0.10303030303030303,0.0009628634619885931,0.06524926686217009,0.034020402997722,0.9489418879569428,spam
0.003320296186918239,0.0006996069323055148,0.0027234945895334454,0.01438753080663425,0.012549785827008341,0.0006524025723301423,0.002848525469168901,0.008399747269625443,0.07346938775510203,0.02514792899408284,0.0791476407914764,0.011834319526627219,0.08333333333333333,0.0008421472784438017,0.010263929618768328,0.06313144330567909,0.9473319899229914,ham
0.0012989338649556856,0.00028039447050862994,0.0008479841420694219,0.01372144141743822,0.0145036446982791,0.0004304969354831551,0.001089142091152815,0.005511837395801202,0.14795918367346936,0.0073964497041420114,0.0700152207001522,0.011834319526627219,0.06818181818181818,0.0006456030081343183,0.02126099706744868,0.04578372290353193,0.9481426506200074,spam
0.004315353895109575,0.0009274641330952211,0.0025662244601428936,0.0075268100979151405,0.006838506049447659,0.00022634374958392694,0.001089142091152815,0.00395524870085806,0.14285714285714285,0.014792899408284023,0.0502283105022831,0.005917159763313609,0.05303030303030303,0.0012792293686249988,0.009530791788856305,0.04401063460808809,0.9470953359426834,ham
0.00105324391022473,0.0001650576728579995,0.0009367440549296579,0.04183041364151069,0.04275944991357932,0.0005414497539066488,0.0005864611260053619,0.0013979523952999855,0.7142857142857143,0.05029585798816568,0.0410958904109589,0.09467455621301775,0.06666666666666667,0.00036368643183979016,0.062316715542521994,0.035087505559261094,0.9504788605967828,spam
0.006088928255823666,0.0008178463446072002,0.003086425657357798,0.0005994804502764271,0.0008266325993837829,0.00011982904389737308,0.0006702412868632708,0.006978476908062503,0.1349206349206349,0.004437869822485207,0.0091324200913242,0.0,0.007575757575757576,0.001158364224716372,0.0007331378299120235,0.12992312943341347,0.9468594577483207,ham
0.0013699536174951032,0.0006348567779498298,0.0024753956796767997,0.004596016785452608,0.00435860825129631,0.0004438112736939744,0.0005026809651474531,0.007221625838849156,0.19387755102040818,0.0,0.0136986301369863,0.005917159763313609,0.01818181818181818,0.0004907281916972902,0.007331378299120235,0.040368177366218505,0.9484529831886706,spam
0.0026747976114490403,0.00045918679395875436,0.001629862305156066,0.0015320055951508693,0.0018787104531449612,0.00020415318589922822,0.00041890080428954424,0.0070335701468103645,0.16666666666666666,0.005917159763313609,0.0076103500761035,0.0,0.006060606060606061,0.0006023845627366883,0.002932551319648094,0.039058558157480786,0.9482670773053185,ham
0.061291430233049726,0.10268110004250922,0.12481350580564533,0.00552854193032705,7.514841812579845e-05,0.023082624344823607,0.019855898123324396,0.07009755650061288,0.02701080432172869,0.0,0.0030441400304414,0.0,0.0015151515151515152,0.14873470493714983,0.0,0.0,0.8067035058855768,spam
0.0013866225494567014,0.00024013272485247388,0.0006223147231819366,0.007326983281156331,0.008191177575712031,0.00021746752411004743,0.0006702412868632708,0.003704364433903855,0.1349206349206349,0.005917159763313609,0.0273972602739726,0.011834319526627219,0.02878787878787879,0.0003631988042648791,0.008064516129032258,0.049682561524783946,0.9482537107800039,ham
0.02309623953624271,0.03300430350758743,0.035041642057701904,0.00399653633517618,0.000676335763132186,0.016558598621522185,0.01968833780160858,0.04687524112937127,0.03238498789346246,0.0,0.0015220700152207,0.0,0.0,0.03555313089128563,0.001466275659824047,0.06518416288249784,0.915690904014759,spam
0.0032617525138873196,0.00046100981204201595,0.001402126015561008,0.04709251981615933,0.04576538663861126,0.00040830637179845643,0.019185656836461125,0.008311180899725821,0.1580745341614907,0.10207100591715976,0.0578386605783866,0.011834319526627219,0.05606060606060606,0.0006528565870008119,0.045454545454545456,0.07081722212365793,0.9497708759069937,spam
0.0011438071818904727,0.00027078548245656467,0.0012721702422777185,0.027109838140278425,0.026903133689035845,0.00018640073495146924,0.0013404825737265416,0.005145890741315875,0.20168067226890754,0.03698224852071006,0.0715372907153729,0.05917159763313609,0.07878787878787878,0.0004711310097648406,0.0344574780058651,0.04019924365972949,0.9487339343702503,ham
0.0036147920226275087,0.0005711201042710166,0.002406696092996989,0.005595150869246653,0.0052603892688058915,0.00016421017126677052,0.0018431635388739946,0.009138955691109497,0.18012422360248445,0.0014792899408284023,0.0350076103500761,0.005917159763313609,0.045454545454545456,0.0007619265526960755,0.002932551319648094,0.10393108360787107,0.9472052997257132,spam
0.0006304364510187812,0.00013100204421901676,0.0008124032809612178,0.040231799107440215,0.04170737205981814,0.00016864828400371025,0.0012148123324396782,0.005688399063487616,0.3271889400921659,0.029585798816568046,0.0898021308980213,0.011834319526627219,0.08787878787878788,0.00032439473174684637,0.047653958944281524,0.043537413995298424,0.9492310348662688,spam
0.008827317160529568,0.0016808619433343066,0.0004302027844280646,0.01172317324985013,0.01307582475388893,0.00020415318589922822,0.006241621983914209,0.007062994944777973,0.13245033112582782,0.0,0.1963470319634703,0.0,0.2015151515151515,0.0019402739266503937,0.001466275659824047,0.5973404740626419,0.9459029027386132,spam
0.0005173028127719899,7.053077763457151e-05,0.00021441665237491346,0.022047558782388597,0.02472382956338769,0.00013314338210819232,0.0005026809651474531,0.0011941998119648271,0.09183673469387754,0.019230769230769232,0.0350076103500761,0.07692307692307693,0.03333333333333333,0.00016828328539300898,0.026392961876832845,0.04063982957224877,0.9500794406152585,ham
0.0017903910678177864,0.0003887986337496302,0.00127483759546846,0.2058882302004929,0.20117231532276245,0.00040830637179845643,0.011896782841823056,0.002235483124997057,0.13836163836163837,0.2781065088757396,0.213089802130898,0.2603550295857988,0.21666666666666667,0.0007292524050676227,0.25,0.05108286478171437,0.9509793006493789,spam
0.05998223023176551,0.08032154228277157,0.07944277173435932,0.22187437554119763,0.023446306455249116,1.0,0.9059148793565683,0.07256222471055272,0.01976934661417738,0.023668639053254437,0.0121765601217656,0.011834319526627219,0.019696969696969695,0.0949207387655173,0.04325513196480939,0.03174347099877072,0.8643358043069341,spam
