paragraphs,avg_chars_paragraph,upper_ratio,lower_ratio,links,special_characters,semi_colon_count,words_len_1-3,words_len_6+,num_lines,num_complex_words,num_simple_words,class
0.07575757575757576,0.015051983247105197,0.045970315217502965,0.8599370739123986,0.6666666666666666,0.029212310902451747,0.003989361702127659,0.012908911815024108,0.029305828421741977,0.014179611293511033,0.025179256294814073,0.03225806451612903,ham
0.015151515151515152,0.03677161862527716,0.9931369522670213,0.004177620814074493,0.0,0.0010432968179447052,0.0013297872340425532,0.010511172170667219,0.022593320235756387,0.010822875978146615,0.025679506419876603,0.0,spam
0.015151515151515152,0.010722099039172208,0.4205854304319988,0.29603013583080295,0.0,0.0,0.0013297872340425532,0.002410700399191249,0.004911591355599214,0.002798721326083477,0.0030015007503751876,0.0021994134897360706,ham
0.015151515151515152,0.0052875092387287504,0.1341925217171746,0.6893913624946354,0.0,0.0,0.0013297872340425532,0.0011146249157550935,0.002128356254092993,0.0011246793582406554,0.002834750708687677,0.0007331378299120235,ham
0.07575757575757576,0.004430894308943089,0.3408862141784193,0.43000873544011464,0.0,0.05216484089723526,0.0026595744680851063,0.003888226450308466,0.005239030779305829,0.00436462104794162,0.0065032516258129065,0.004398826979472141,spam
0.05303030303030303,0.006832224685883222,0.02185883228587967,0.7938194905319239,0.0,0.0,0.0013297872340425532,0.004406656643682928,0.007203667321545514,0.004715001924931978,0.006836751709187927,0.009530791788856305,ham
0.06060606060606061,0.016740872135994084,0.07087887987105522,0.8321923813250477,0.6666666666666666,0.026604068857589983,0.003989361702127659,0.012157188034631138,0.023739358218729537,0.012968418138482634,0.02051025512756378,0.02126099706744868,ham
0.05303030303030303,0.010558265582655825,0.06540693698238258,0.6433806646724595,0.0,0.13823682837767345,0.006648936170212766,0.006791435533205454,0.005893909626719057,0.007297438759046099,0.008837752209438053,0.011730205278592375,spam
0.07575757575757576,0.008170978073417098,0.09938280521604381,0.7673083776152695,0.6666666666666666,0.023995826812728223,0.0026595744680851063,0.007180258178236301,0.01669941060903733,0.007820847229611943,0.009504752376188095,0.006598240469208211,ham
0.045454545454545456,0.07648484848484847,0.47818366889417663,0.47478434425681293,0.0,0.19666145018257694,0.03723404255319149,0.04398880190782311,0.05550098231827112,0.04700294579478062,0.04218776054694014,0.028592375366568914,spam
0.022727272727272728,0.010022764227642275,0.058950890642707275,0.8267484039864939,0.0,0.0010432968179447052,0.0026595744680851063,0.0033179532375965577,0.0054027504911591355,0.003451900491830935,0.0065032516258129065,0.009530791788856305,ham
0.015151515151515152,0.015173688100517368,0.029115464691599677,0.4741588307874346,0.0,0.09546165884194054,0.0013297872340425532,0.004082637772823889,0.003110674525212836,0.0041699650051692,0.004669001167250292,0.010997067448680353,spam
0.022727272727272728,0.012752697708795268,0.10847148627675714,0.8249678041905695,0.6666666666666666,0.014606155451225874,0.0026595744680851063,0.004484421172689097,0.009986902423051735,0.004503043122802009,0.007003501750875438,0.007331378299120235,ham
0.030303030303030304,0.014143877802414388,0.09610850510106847,0.8153430560888048,0.6666666666666666,0.02190923317683881,0.0026595744680851063,0.0058453004302970605,0.0114603798297315,0.006224667678878089,0.009171252292813074,0.008797653958944282,ham
0.03787878787878788,0.08689261957554639,0.4837899353157744,0.4667409961945293,0.0,0.19874804381846636,0.03856382978723404,0.043612940017626625,0.05386378519973805,0.04662661077875394,0.03985325996331499,0.028592375366568914,spam
0.03787878787878788,0.05714581353605744,0.10876831429922246,0.6534234432387106,0.0,0.1904016692749087,0.013297872340425532,0.028824718751620095,0.05108055009823183,0.03059127854414583,0.05519426379856595,0.045454545454545456,spam
0.015151515151515152,0.008461197339246117,0.09168001671280279,0.78428738015414,0.0,0.0,0.0013297872340425532,0.0020089169993260407,0.004256712508185986,0.0021022852619421483,0.0050025012506253125,0.008064516129032258,ham
0.045454545454545456,0.0064951958610495195,0.079195586587185,0.7813768040197973,0.0,0.004694835680751174,0.0013297872340425532,0.003512364560111981,0.0073673870333988214,0.0038844694757696483,0.007003501750875438,0.008797653958944282,ham
0.05303030303030303,0.0035430730064876406,0.06887021675834733,0.7957105097592382,0.0,0.0020865936358894104,0.0013297872340425532,0.0023458966250194412,0.004092992796332679,0.0024353633795749577,0.006336501584125396,0.011730205278592375,spam
0.045454545454545456,0.011529563932002955,0.047853332765817706,0.8565764723961807,0.0,0.0005216484089723526,0.0013297872340425532,0.006609984965524392,0.010969220694171578,0.006985989090610225,0.01200600300150075,0.025659824046920823,ham
0.007575757575757576,0.04046021187484602,0.04026835695528998,0.7621652478960159,0.0,0.1111111111111111,0.0026595744680851063,0.00742651252008917,0.01260641781270465,0.00874654485524079,0.016008004002001,0.01466275659824047,spam
0.03787878787878788,0.00958462675535846,0.0453103850900606,0.8427322071003142,0.6666666666666666,0.022952529994783515,0.0026595744680851063,0.0046917932500388825,0.008677144728225278,0.004952914866098271,0.0065032516258129065,0.002932551319648094,ham
0.007575757575757576,0.17394235033259423,0.3347227120070314,0.3930866899644045,0.0,0.29107981220657275,0.02127659574468085,0.03689926901342734,0.03781925343811395,0.039584387720231685,0.028681007170251793,0.010263929618768328,spam
0.015151515151515152,0.01157871396895787,0.4504629852347878,0.5180338677470928,0.0,0.0,0.0026595744680851063,0.002980973611903157,0.004747871643745907,0.0030625884062860926,0.0,0.0,spam
0.045454545454545456,0.022490022172949,0.28339847023520365,0.5761461086862402,0.0,0.13406364110589464,0.0013297872340425532,0.01184612991860646,0.020956123117223315,0.013738390929893545,0.01567450391862598,0.01686217008797654,spam
0.007575757575757576,0.03321409214092141,0.147972841887263,0.7058400077667343,0.0,0.06207616066770996,0.0013297872340425532,0.006039711752812484,0.012442698100851343,0.007072502887397968,0.009838252459563115,0.012463343108504398,spam
0.06060606060606061,0.03277782705099778,0.0958873043058774,0.5784130798094148,0.0,0.2081377151799687,0.02925531914893617,0.02020581678676966,0.03339882121807466,0.02531826262993291,0.03985325996331499,0.025659824046920823,spam
0.007575757575757576,0.02381473269278147,0.2778886038878945,0.5292443367277286,0.0,0.047991653625456446,0.005319148936170213,0.004108559282492612,0.0073673870333988214,0.004901006588025625,0.009171252292813074,0.013929618768328446,spam
0.015151515151515152,0.055209903917220984,0.5165840272401643,0.500416964879887,0.0,0.0,0.0026595744680851063,0.016226865052620665,0.016863130320890634,0.016502506737261925,0.0,0.0,spam
0.030303030303030304,0.009313131313131311,0.15102831818553875,0.7568526668734367,0.6666666666666666,0.014084507042253521,0.0013297872340425532,0.0037845404116335734,0.007203667321545514,0.0039926117217543265,0.004502251125562781,0.005131964809384164,ham
0.09848484848484848,0.00241340231584134,0.1266453155724392,0.6888773648766309,0.0,0.008346374543557642,0.0013297872340425532,0.003279070973093473,0.006221349050425672,0.0033480839356856435,0.004502251125562781,0.002932551319648094,spam
0.05303030303030303,0.00691336125482467,0.08213667021995696,0.8756649827343169,0.0,0.0010432968179447052,0.0013297872340425532,0.004471460417854736,0.011296660117878193,0.004771235892844011,0.01200600300150075,0.021994134897360705,spam
0.05303030303030303,0.00779338096411267,0.045931956150901676,0.7908593661194088,0.0,0.02556077203964528,0.0013297872340425532,0.004769557779045051,0.0073673870333988214,0.005381158160197598,0.011005502751375688,0.01466275659824047,ham
0.06818181818181818,0.017509910636296443,0.07981343227681076,0.7567157298346456,0.6666666666666666,0.059989567031820554,0.005319148936170213,0.013375498989061122,0.030451866404715127,0.015005818052833976,0.01984325496081374,0.013929618768328446,ham
0.11363636363636363,0.03914734141993826,0.032927835156484744,0.5932601552418696,0.0,0.3620239958268127,0.07313829787234043,0.038843382238581574,0.06614276358873608,0.05200344324911215,0.06619976654994164,0.0373900293255132,spam
0.06060606060606061,0.013308795269770878,0.06173205716444643,0.8854783696761519,0.6666666666666666,0.014606155451225874,0.0013297872340425532,0.00994089895795531,0.021447282252783233,0.010325421646617094,0.01984325496081374,0.022727272727272728,ham
0.007575757575757576,0.05924020694752401,0.18289471872581672,0.6064050446032414,0.0,0.10745957224830464,0.0013297872340425532,0.01075742651252009,0.021283562540929928,0.013085211764146088,0.01534100383525096,0.01686217008797654,spam
0.13636363636363635,0.010278344419807833,0.034337774865543645,0.9318252497413982,0.0,0.03286384976525822,0.0013297872340425532,0.015915806936595986,0.039783889980353634,0.016874516063449217,0.0431882607970652,0.02785923753665689,spam
0.06818181818181818,0.06237559631794663,0.057932920819903484,0.4575278080998936,0.0,0.2811684924360981,0.017287234042553192,0.032570376898750586,0.04993451211525868,0.05301132898168936,0.06436551609137903,0.03592375366568915,spam
0.045454545454545456,0.008067997043606799,0.08380595123728178,0.8674724711371601,0.0,0.001564945226917058,0.0013297872340425532,0.004549224946860905,0.011296660117878193,0.004853423999792367,0.012339503084875771,0.02126099706744868,spam
0.7651515151515151,0.013742406303145114,0.03965564901807764,0.8790685139051199,0.0,1.0,0.04654255319148936,0.1127974493234486,0.20579567779960709,0.11807835554575066,0.2226113056528264,0.2565982404692082,spam
0.045454545454545456,0.014450480413895048,0.03704745855538514,0.9178521926206781,0.0,0.0010432968179447052,0.0013297872340425532,0.008074550261807248,0.020956123117223315,0.008785476063795273,0.02284475571118893,0.01906158357771261,ham
0.03787878787878788,0.013925878999049728,0.12300935211764288,0.7750533441051444,0.6666666666666666,0.022430881585811163,0.0013297872340425532,0.006959925346052154,0.014734774066797643,0.007293113069206712,0.01167250291812573,0.006598240469208211,ham
0.045454545454545456,0.0238030303030303,0.14395877249977865,0.657599020889112,0.6666666666666666,0.05581637976004173,0.0013297872340425532,0.012649696718336876,0.025540275049115914,0.014547294929858939,0.018842754710688678,0.01686217008797654,ham
0.09090909090909091,0.009853447365642486,0.02103208834231747,0.9370393598708902,0.0,0.00782472613458529,0.0013297872340425532,0.01067966198351392,0.022593320235756387,0.01108674305834923,0.025679506419876603,0.04912023460410557,spam
0.06060606060606061,0.012909977827050995,0.0883663370065216,0.7978342725672359,0.6666666666666666,0.02764736567553469,0.0026595744680851063,0.009228057442065426,0.0183366077275704,0.010018297668020608,0.013340003335000834,0.016129032258064516,ham
0.18181818181818182,0.042401728352947865,0.30303053687248405,0.4069753441286096,0.0,0.6781429316640585,0.1848404255319149,0.06709782777748977,0.1239358218729535,0.0865224481674215,0.12456228114057029,0.09824046920821114,spam
0.18181818181818182,0.00776985616010006,0.05346602629245303,0.8842323200172749,0.6666666666666666,0.019300991131977047,0.0013297872340425532,0.016550883923479705,0.026031434184675836,0.017181640042045705,0.032182758045689513,0.062316715542521994,spam
0.06060606060606061,0.033569844789356984,0.09556735810870227,0.5738957540533596,0.0,0.21439749608763695,0.02925531914893617,0.02077608999948157,0.03487229862475442,0.025928184897286495,0.04052026013006503,0.026392961876832845,spam
0.06818181818181818,0.00467728280588591,0.02709322699035277,0.9091719625801727,0.0,0.0005216484089723526,0.0013297872340425532,0.003991912488983358,0.009495743287491814,0.004135359486454103,0.009838252459563115,0.01466275659824047,spam
0.007575757575757576,0.02398324710519832,0.13724193338583515,0.7288661983909382,0.0,0.036515388628064686,0.0026595744680851063,0.0043548136243454815,0.009004584151931892,0.004939937796580109,0.008504252126063032,0.010263929618768328,spam
0.0,0.010651884700665188,0.1202409420147053,0.6700827159458278,0.0,0.006259780907668232,0.0013297872340425532,0.0008683705739022241,0.002783235101506221,0.0009430003849863957,0.0021677505419376354,0.0007331378299120235,spam
0.007575757575757576,0.020762749445676274,0.17304492482747566,0.7209675469735599,0.0,0.04225352112676056,0.0026595744680851063,0.0039530302244802735,0.008185985592665358,0.004195919144205522,0.00833750208437552,0.01686217008797654,spam
0.015151515151515152,0.013095343680709533,0.1551129244921118,0.6570019186146955,0.0,0.05372978612415232,0.006648936170212766,0.0031494634247498576,0.005075311067452521,0.003529762908939903,0.007503751875937969,0.009530791788856305,spam
0.08333333333333333,0.004205128205128205,0.038717401952350725,0.9141501336058147,0.0,0.0005216484089723526,0.0013297872340425532,0.004484421172689097,0.010150622134905042,0.00457657985007159,0.009504752376188095,0.010997067448680353,spam
0.20454545454545456,0.0059547875729540995,0.07427924222557404,0.6588048404527919,0.0,0.04225352112676056,0.0013297872340425532,0.012131266524962414,0.01899148657498363,0.015213451165124557,0.02384525596131399,0.03372434017595308,spam
0.045454545454545456,0.0139730229120473,0.02375651740021569,0.9551995647625653,0.0,0.0,0.0026595744680851063,0.008385608377831925,0.015717092337917484,0.008491329154716948,0.017842254460563617,0.026392961876832845,ham
0.022727272727272728,0.012696526237989652,0.1479557615103163,0.7486732951189431,0.6666666666666666,0.020865936358894107,0.0013297872340425532,0.004264088340504951,0.008513425016371971,0.004481414673605073,0.006336501584125396,0.008064516129032258,ham
0.015151515151515152,0.0027597930524759793,0.06696498574285818,0.8113178940823942,0.0,0.0020865936358894104,0.0013297872340425532,0.00033697962569340036,0.0013097576948264572,0.0003460551871509709,0.00016675004168751042,0.0007331378299120235,ham
0.022727272727272728,0.03931056910569106,0.5165082827088189,0.2119532745362292,0.0,0.11058946270213876,0.0013297872340425532,0.01293483332469283,0.026686313032089064,0.014728973903113198,0.0271802567950642,0.010263929618768328,spam
0.03787878787878788,0.014062295428149085,0.07249267858801203,0.8338056002557129,0.6666666666666666,0.016692749087115284,0.0013297872340425532,0.007193218933070662,0.014571054354944336,0.007366649796476293,0.01183925295981324,0.013196480938416423,ham
0.3939393939393939,0.008007664723111875,0.0980402355658536,0.8511093572384262,0.6666666666666666,0.0782472613458529,0.0013297872340425532,0.03512364560111981,0.05992141453831041,0.03763350160266809,0.07753876938469234,0.12023460410557185,ham
0.25,0.00451956498785767,0.07207542970162031,0.7233040892881297,0.0,0.038601982263954095,0.0013297872340425532,0.01201461973145316,0.01719056974459725,0.014677065625040554,0.02384525596131399,0.03519061583577713,spam
0.045454545454545456,0.028437176644493717,0.5079789828118844,0.5197054926816789,0.0,0.0,0.005319148936170213,0.01725076468453523,0.01768172888015717,0.01740225022385445,0.0008337502084375521,0.001466275659824047,spam
0.0,0.03876570583887657,0.4650955961067539,0.6007928112759604,0.0,0.001564945226917058,0.0,0.005223184198247706,0.00573018991486575,0.005273015914212919,0.0006670001667500417,0.0,spam
0.06818181818181818,0.012520862729288448,0.18633782753853437,0.6532619517065353,0.6666666666666666,0.013562858633281168,0.0026595744680851063,0.010135310280470735,0.01882776686313032,0.010779619079752743,0.01534100383525096,0.019794721407624633,ham
0.05303030303030303,0.013653937751498726,0.16268353644341332,0.7725199672498223,0.6666666666666666,0.023474178403755867,0.0013297872340425532,0.009085489138887449,0.01882776686313032,0.00944298091938212,0.016008004002001,0.01466275659824047,ham
0.022727272727272728,0.007798373983739835,0.048377717726703795,0.8797829668081758,0.6666666666666666,0.014084507042253521,0.0026595744680851063,0.0025143864378661413,0.00573018991486575,0.002595413903632282,0.00416875104218776,0.0021994134897360706,ham
0.05303030303030303,0.0031498727108483205,0.00946263056112165,0.9294442785696875,0.0,0.0,0.0013297872340425532,0.002125563792835295,0.004092992796332679,0.002162844919693568,0.0050025012506253125,0.011730205278592375,spam
0.06818181818181818,0.010090169992609015,0.05432831425908729,0.8553853263602744,0.0,0.001564945226917058,0.0013297872340425532,0.00851521592617554,0.016208251473477406,0.008720590716204468,0.01667500416875104,0.03225806451612903,ham
0.08333333333333333,0.017850474728523507,0.045822833381370894,0.8076448359449142,0.0,0.1585811163275952,0.034574468085106384,0.016810099020166936,0.027668631303208905,0.018237108362856167,0.03401700850425213,0.05498533724340176,spam
0.06060606060606061,0.03277782705099778,0.0958873043058774,0.5784130798094148,0.0,0.2081377151799687,0.02925531914893617,0.02020581678676966,0.03339882121807466,0.02531826262993291,0.03985325996331499,0.025659824046920823,spam
0.015151515151515152,0.009008869179600885,0.2076527987253283,0.6260239514945769,0.0,0.023995826812728223,0.0026595744680851063,0.0020996422831665714,0.004256712508185986,0.0022709871656782466,0.003168250792062698,0.005131964809384164,spam
0.007575757575757576,0.08710125646711012,0.09220491482609443,0.6554241026685611,0.0,0.1497130933750652,0.0026595744680851063,0.015825081652755455,0.02226588081204977,0.019521838245154147,0.014507253626813406,0.001466275659824047,spam
0.03787878787878788,0.025392883539225003,0.09137739768906564,0.8606430033672833,0.6666666666666666,0.023995826812728223,0.0013297872340425532,0.012882990305355384,0.025376555337262605,0.013474523849690929,0.025679506419876603,0.047653958944281524,ham
0.09090909090909091,0.019506915848379262,0.142608781255976,0.5693873365226062,0.0,0.2039645279081899,0.010638297872340425,0.01853387941313702,0.0297969875573019,0.02149435281191468,0.035184258796064696,0.022727272727272728,spam
0.045454545454545456,0.009886548410938653,0.12045378876074386,0.7992042178665907,0.6666666666666666,0.014606155451225874,0.0013297872340425532,0.0057934574109596145,0.011296660117878193,0.005973777668193635,0.009838252459563115,0.012463343108504398,ham
1.0,0.001567197273058212,0.16966246288810985,0.6067682645613863,0.0,0.1992696922274387,0.0013297872340425532,0.0250142568303178,0.04420432220039293,0.028246754651198,0.054527263631815905,0.08577712609970674,spam
0.022727272727272728,0.01963932002956393,0.09138458495716514,0.8163190256626938,0.6666666666666666,0.02556077203964528,0.0026595744680851063,0.006856239307377262,0.015062213490504257,0.007154690994346323,0.013340003335000834,0.010263929618768328,ham
0.022727272727272728,0.0058548410938654835,0.052552647289914205,0.8260363211832149,0.0,0.0010432968179447052,0.0013297872340425532,0.0017756234123075328,0.004256712508185986,0.0018470695614183073,0.003501750875437719,0.009530791788856305,ham
0.07575757575757576,0.005727519093372752,0.08932854362137878,0.8225919639387368,0.6666666666666666,0.014084507042253521,0.0013297872340425532,0.005391674011094406,0.009332023575638507,0.005562837133451857,0.006836751709187927,0.007331378299120235,ham
0.045454545454545456,0.0075343680709534355,0.032771226356194214,0.9147553250589415,0.0,0.0005216484089723526,0.0013297872340425532,0.0042900098501736745,0.009004584151931892,0.004524671571998945,0.010672002668000667,0.01686217008797654,ham
0.1590909090909091,0.0036573154664352966,0.09014025029464562,0.6156484221833056,0.0,0.07459572248304643,0.0026595744680851063,0.006648867230027476,0.010641781270464964,0.007812195849933168,0.012339503084875771,0.018328445747800588,spam
0.09848484848484848,0.0066786893323478695,0.07412016647425158,0.904063392817182,0.0,0.0026082420448617634,0.0013297872340425532,0.008074550261807248,0.0183366077275704,0.008275044662747592,0.020677005169251292,0.025659824046920823,spam
0.03787878787878788,0.0018891352549889136,0.04855761786699647,0.8580636806453881,0.0,0.005216484089723527,0.0026595744680851063,0.0007646845352273316,0.0019646365422396855,0.0008045783101260074,0.0025012506253126563,0.005131964809384164,spam
0.10606060606060606,0.013646526237989651,0.09894118975280043,0.7035573976080362,0.6666666666666666,0.08294209702660407,0.005319148936170213,0.015151122401368657,0.03585461689587426,0.017471461261284644,0.02501250625312656,0.01906158357771261,ham
0.015151515151515152,0.0178980044345898,0.1216663629855818,0.7804172811962914,0.6666666666666666,0.013562858633281168,0.0013297872340425532,0.004886204572554306,0.01195153896529142,0.005009148834010304,0.008504252126063032,0.002932551319648094,ham
0.10606060606060606,0.010855506282335548,0.07654950129701332,0.6463319629493188,0.0,0.007303077725612937,1.0,0.010187153299808181,0.01719056974459725,0.01403253783897187,0.020843755210938803,0.04252199413489736,spam
0.17424242424242425,0.007636600147819658,0.07755659538539722,0.8530518565722717,0.6666666666666666,0.03912363067292645,0.0013297872340425532,0.01526776919487791,0.02635887360838245,0.016229988277380536,0.029848257462064366,0.04912023460410557,ham
0.030303030303030304,0.011016999260901699,0.11584989066481387,0.7820442661074065,0.6666666666666666,0.018779342723004695,0.0026595744680851063,0.004639950230701436,0.009332023575638507,0.004779887272522786,0.006169751542437886,0.006598240469208211,ham
0.06818181818181818,0.008425451857824362,0.10428394559051711,0.8019444203750578,0.6666666666666666,0.02556077203964528,0.0013297872340425532,0.0069728861008865155,0.01309757694826457,0.00731041582856426,0.01200600300150075,0.01466275659824047,ham
0.07575757575757576,0.014658782951465877,0.04822925057148875,0.9575321992519692,0.0,0.006781429316640584,0.0013297872340425532,0.013362538234226761,0.02848722986247544,0.013816253347002514,0.032683008170752044,0.036656891495601175,spam
0.015151515151515152,0.003532150776053215,0.15296883911367312,0.5910915130400718,0.0,0.0020865936358894104,0.0013297872340425532,0.0005702732127119084,0.00114603798297315,0.0005839681283172634,0.001167250291812573,0.001466275659824047,ham
0.022727272727272728,0.017527272727272725,0.05412544256827011,0.8484025846548782,0.6666666666666666,0.02034428794992175,0.0013297872340425532,0.006078594017315569,0.01260641781270465,0.006341461304541542,0.010672002668000667,0.010263929618768328,ham
0.03787878787878788,0.012802449582937386,0.1193425222104965,0.7622529735929015,0.6666666666666666,0.0198226395409494,0.0013297872340425532,0.0061952408108248225,0.013916175507531107,0.006687516491692512,0.00783725195931299,0.008064516129032258,ham
0.015151515151515152,0.0071130820399113075,0.4206970232263548,0.5246425084116034,0.0,0.0,0.0013297872340425532,0.0016071335994608325,0.002128356254092993,0.0016870190373609831,0.0,0.0,spam
0.07575757575757576,0.004393446661739344,0.3744470952439781,0.4152089033564074,0.0,0.05529473135106938,0.0026595744680851063,0.0038752656954741042,0.007203667321545514,0.004330015529226523,0.006836751709187927,0.0021994134897360706,spam
0.022727272727272728,0.01226962305986696,0.1642315693050321,0.7198624134057051,0.6666666666666666,0.01564945226917058,0.0013297872340425532,0.004134480792161335,0.008349705304518664,0.004317038459708362,0.005836251459062865,0.002932551319648094,ham
0.05303030303030303,0.006545126057321178,0.06405472995220811,0.7522275712956866,0.0,0.07407407407407407,0.0026595744680851063,0.003745658147130489,0.009986902423051735,0.00451602019232017,0.008837752209438053,0.009530791788856305,spam
0.03787878787878788,0.015586949635730122,0.08135996161626974,0.7780342421824388,0.6666666666666666,0.019300991131977047,0.0,0.007491316294260978,0.016208251473477406,0.008188530865959848,0.008170752042688011,0.006598240469208211,ham
