lower_ratio,links,special_characters,class
0.8360790453588633,0.6666666666666666,0.02034428794992175,ham
0.6627630982998747,0.0,0.0020865936358894104,ham
0.9091719625801727,0.0,0.0005216484089723526,spam
0.7828293367895746,0.6666666666666666,0.025039123630672927,ham
0.7036837035094589,0.0,0.009389671361502348,spam
0.761671296900038,0.0,0.03495044340114763,spam
0.7643485644112482,0.0,0.03390714658320292,spam
0.7820442661074065,0.6666666666666666,0.018779342723004695,ham
0.6203188709334405,0.0,0.0,ham
0.7739099873079317,0.6666666666666666,0.02034428794992175,ham
0.8294433823539915,0.6666666666666666,0.01564945226917058,ham
0.8044832505380319,0.0,0.02138758476786646,spam
0.8267484039864939,0.0,0.0010432968179447052,ham
0.7813768040197973,0.0,0.004694835680751174,ham
0.711225831975181,0.0,0.1011997913406364,spam
0.9551995647625653,0.0,0.0,ham
0.9147553250589415,0.0,0.0005216484089723526,ham
0.5692670543381861,0.0,0.2039645279081899,spam
0.851972835789434,0.6666666666666666,0.03129890453834116,ham
0.7984327633328152,0.0,0.01564945226917058,spam
0.6803620529124232,0.0,0.01617110067814293,spam
0.8427322071003142,0.6666666666666666,0.022952529994783515,ham
0.7441960108702252,0.6666666666666666,0.018779342723004695,ham
0.8377451477583965,0.6666666666666666,0.047991653625456446,ham
0.41996239475061947,0.0,0.22117892540427753,spam
0.7678987487996147,0.0,0.06155451225873761,spam
0.7971035457280456,0.8333333333333334,0.022952529994783515,ham
0.7925832355135205,0.6666666666666666,0.04121022430881586,ham
0.5347159295196228,0.0,0.24047991653625456,spam
0.7158977320532138,0.6666666666666666,0.048513302034428794,ham
0.6640349108384781,0.0,0.22483046426708397,spam
1.0,0.5,0.09337506520605113,spam
0.7982121100471734,0.0,0.004694835680751174,ham
0.6652590941453258,0.0,0.20552947313510694,spam
0.8484025846548782,0.6666666666666666,0.02034428794992175,ham
0.5757206732698117,0.0,0.13928012519561817,spam
0.6782533670083628,0.0,0.1476264997391758,spam
0.5848536962344916,0.0,0.3124673969744392,spam
0.6433806646724595,0.0,0.13823682837767345,spam
0.9533354539626719,0.0,0.007303077725612937,spam
0.5693873365226062,0.0,0.2039645279081899,spam
0.5655357051721358,0.0,0.0,ham
0.5292443367277286,0.0,0.047991653625456446,spam
0.887313214791832,0.0,0.009389671361502348,spam
0.7851139530280205,0.6666666666666666,0.02138758476786646,ham
0.7261576927718749,0.0,0.004173187271778821,ham
0.7804172811962914,0.6666666666666666,0.013562858633281168,ham
0.8038399893094522,0.0,0.022952529994783515,spam
0.8542894749772882,0.6666666666666666,0.0198226395409494,ham
0.3664171348138992,0.0,0.23161189358372458,spam
0.8526463549312263,0.0,0.14501825769431403,spam
0.8453874455744702,0.0,0.0,ham
0.7194479199856605,0.0,0.22900365153886282,spam
0.8697568736984141,0.0,0.09285341679707877,spam
0.7343603519411701,0.0,0.17005738132498696,spam
0.6532619517065353,0.6666666666666666,0.013562858633281168,ham
0.8511093572384262,0.6666666666666666,0.014084507042253521,spam
0.903123098422728,0.0,0.007303077725612937,spam
0.789069329799569,0.6666666666666666,0.026604068857589983,ham
0.4956485994598507,0.0,0.0,spam
0.9183012829847708,0.0,0.16901408450704225,spam
0.633205870970679,0.0,0.2681272822117893,spam
0.7495964462120999,0.6666666666666666,0.016692749087115284,ham
0.4848686482637409,0.0,0.3171622326551904,spam
0.7979392938224902,0.6666666666666666,0.03442879499217527,ham
0.7740913328826619,0.0,0.0036515388628064684,spam
0.5021208001841981,0.0,0.3317683881064163,spam
0.7645777045603717,0.6666666666666666,0.014084507042253521,ham
0.8374294710628892,0.0,0.004173187271778821,ham
0.9341523096820419,0.6666666666666666,0.013562858633281168,ham
0.49314179382030743,0.0,0.0,spam
0.8076448359449142,0.6666666666666666,0.022952529994783515,ham
0.5807880764194232,0.0,0.08346374543557643,spam
0.8448204967431586,0.6666666666666666,0.027125717266562335,ham
0.5960389020514661,0.0,0.18622848200312989,spam
0.7169851629881393,0.8333333333333334,0.02034428794992175,ham
0.6824305974877173,0.0,0.09076682316118936,spam
0.7722522971773402,0.6666666666666666,0.016692749087115284,ham
0.42925593545215474,0.0,0.030777256129368807,spam
0.7710621971895417,0.6666666666666666,0.014084507042253521,ham
0.8839479602810649,0.6666666666666666,0.2775169535732916,ham
0.5094288771918652,0.0,0.17788210745957225,spam
0.2968740532420085,0.0,0.17370892018779344,spam
0.8338056002557129,0.6666666666666666,0.016692749087115284,ham
0.9035205552641801,0.8333333333333334,0.025039123630672927,ham
0.8070537499799074,0.6666666666666666,0.018257694314032343,ham
0.5591344849568453,0.0,0.24047991653625456,spam
0.7957105097592382,0.0,0.0020865936358894104,spam
0.45546603003152225,0.0,0.0,spam
0.7569579016769684,0.0,0.006259780907668232,ham
0.6381238062946055,0.0,0.2994261867501304,spam
0.8138374775363127,0.6666666666666666,0.02190923317683881,ham
0.9177651147839013,0.0,0.004173187271778821,spam
0.8449820825230852,0.6666666666666666,0.03338549817423057,ham
0.8790581327089195,0.0,0.004173187271778821,ham
0.771561998714658,0.0,0.008868022952529996,ham
0.9178521926206781,0.0,0.0010432968179447052,ham
0.8855707078093997,0.8333333333333334,0.07563901930099114,ham
0.7303501673919036,0.0,0.011997913406364111,spam
0.7908593661194088,0.0,0.02556077203964528,ham
0.40420922138695264,0.0,0.0,spam
0.9023400528747775,0.5,0.022952529994783515,spam
0.8200172763977764,0.6666666666666666,0.018257694314032343,ham
0.7947057229826707,0.6666666666666666,0.022430881585811163,ham
0.867399789715168,0.0,0.010432968179447054,spam
0.7609213497402558,0.6666666666666666,0.014084507042253521,ham
0.74157918484867,0.0,0.1090245174752217,spam
0.7622529735929015,0.6666666666666666,0.0198226395409494,ham
0.7705706781356984,0.6666666666666666,0.025039123630672927,ham
0.6876827571748214,0.0,0.0020865936358894104,ham
0.7619916024152446,0.0,0.07042253521126761,spam
0.6548617430468427,0.0,0.0005216484089723526,spam
0.7724952665510308,0.6666666666666666,0.025039123630672927,ham
0.6161260085362517,0.0,0.05581637976004173,spam
0.4128808097233841,0.0,0.004173187271778821,ham
0.8076448359449142,0.0,0.1585811163275952,spam
0.7637420169576863,0.0,0.0,ham
0.6700827159458278,0.0,0.006259780907668232,spam
0.7757708536630057,0.0,0.0005216484089723526,ham
0.5952199672572912,0.0,0.012519561815336464,spam
0.9196274953714594,0.6666666666666666,0.02138758476786646,spam
0.5407094402287396,0.0,0.08189880020865936,spam
0.7895752238423926,0.6666666666666666,0.0198226395409494,ham
0.820347321752054,0.6666666666666666,0.019300991131977047,ham
0.8008101513374133,0.0,0.0005216484089723526,ham
0.6445779422644283,0.0,0.0020865936358894104,ham
0.8411086709231049,0.0,0.06781429316640585,spam
0.6764120806376792,0.0,0.5685967657798644,spam
0.8869675873055735,0.0,0.0005216484089723526,spam
0.9195583345705558,0.0,0.0020865936358894104,spam
0.8584343801873371,0.0,0.008346374543557642,spam
0.8255597777650228,0.6666666666666666,0.023474178403755867,ham
0.664761874925345,0.0,0.0198226395409494,spam
0.679610150606941,0.0,0.7563901930099113,spam
0.6067682645613863,0.0,0.1992696922274387,spam
0.8637072931220818,0.0,0.02034428794992175,ham
0.2119532745362292,0.0,0.11058946270213876,spam
0.5981274113641942,0.0,0.38497652582159625,spam
0.8799733677302636,0.6666666666666666,0.0297339593114241,ham
0.830484367666448,0.6666666666666666,0.02138758476786646,ham
0.7215023428619093,0.0,0.057902973395931145,spam
0.6554241026685611,0.0,0.1497130933750652,spam
0.7598716191322703,0.0,0.0396452790818988,spam
0.9237753229681089,0.6666666666666666,0.01773604590505999,spam
0.7502174430935646,0.6666666666666666,0.053208137715179966,ham
0.7763327001303477,0.6666666666666666,0.01617110067814293,ham
0.8572827702779902,0.6666666666666666,0.020865936358894107,ham
0.6951887285490704,0.0,0.008346374543557642,spam
0.8973915785330348,0.0,0.00782472613458529,spam
0.9367221660427151,0.0,0.003129890453834116,ham
0.915149688543034,0.0,0.02138758476786646,spam
0.7990083791164633,0.6666666666666666,0.015127803860198226,ham
0.6542143617406829,0.0,0.09598330725091289,spam
0.7464646046441038,0.6666666666666666,0.02556077203964528,ham
0.592943177066146,0.0,0.3620239958268127,spam
0.2722891468419018,0.0,0.0010432968179447052,spam
0.7790464407749803,0.6666666666666666,0.014084507042253521,ham
0.7553901017629385,0.6666666666666666,0.013562858633281168,ham
0.8438078282575484,0.6666666666666666,0.02034428794992175,ham
0.7895795281727862,0.0,0.0005216484089723526,ham
0.6467641823499922,0.0,0.11684924360980699,spam
0.7693984290768171,0.6666666666666666,0.022952529994783515,ham
0.9525834988534273,0.0,0.0026082420448617634,spam
0.636938455154981,0.0,0.6218049034950444,spam
0.802283706837631,0.0,0.0020865936358894104,ham
0.8863852587744312,0.6666666666666666,0.018257694314032343,ham
0.7721002810162129,0.6666666666666666,0.01773604590505999,ham
0.5054326981392964,0.3333333333333333,0.40271257172665625,spam
0.7928005519840041,0.0,0.36306729264475746,spam
0.8366443645519455,0.0,0.004694835680751174,ham
0.8244713295160285,0.6666666666666666,0.02138758476786646,ham
0.573377825174927,0.0,0.504434011476265,spam
0.6920815761972973,0.0,0.0010432968179447052,ham
0.9205011634712034,0.6666666666666666,0.014084507042253521,ham
0.7397782748035316,0.0,0.0,ham
0.8822839104420486,0.0,0.014084507042253521,spam
0.8526463549312263,0.0,0.14501825769431403,spam
0.8854783696761519,0.6666666666666666,0.014606155451225874,ham
0.7629004153980957,0.0,0.11737089201877934,spam
0.7394631410965379,0.0,0.005216484089723527,spam
0.6109806607745063,0.0,0.03390714658320292,spam
0.5933903133333674,0.0,0.025039123630672927,spam
0.8581021023216697,0.0,0.0,spam
0.7832746886804777,0.6666666666666666,0.018257694314032343,ham
0.7975943496609234,0.6666666666666666,0.014084507042253521,ham
0.6779482532521587,0.0,0.07981220657276995,spam
0.8237328305870762,0.0,0.0,ham
0.8405411505732238,0.0,0.0,spam
0.826257029295497,0.0,0.0,spam
0.9013778590271088,0.5,0.022952529994783515,spam
0.7823593919984987,0.6666666666666666,0.023995826812728223,ham
0.6108739448142972,0.0,0.07459572248304643,spam
0.5735098844081212,0.0,0.22535211267605634,spam
0.7590911552488336,0.0,0.0,ham
0.7954780242285929,0.0,0.14084507042253522,spam
0.5404149176370997,0.0,0.1841418883672405,spam
0.7748057032780906,0.0,0.01773604590505999,ham
0.8262324822323142,0.6666666666666666,0.014084507042253521,ham
0.5862103684674288,0.0,0.20865936358894105,spam
0.6369893997082834,0.0,0.0,ham
0.8846286067105413,0.0,0.005216484089723527,spam
0.7725199672498223,0.6666666666666666,0.023474178403755867,ham
0.8124581124426943,0.0,0.0,spam
0.8012904453670741,0.0,0.0792905581637976,spam
0.5197054926816789,0.0,0.0,spam
0.8553853263602744,0.0,0.001564945226917058,ham
0.7929271465564182,0.0,0.006781429316640584,spam
0.7629004153980957,0.0,0.11737089201877934,spam
0.6628735653139148,0.0,0.022430881585811163,spam
0.6360300809021447,0.0,0.0020865936358894104,ham
0.5738957540533596,0.0,0.21439749608763695,spam
0.5361072437766344,0.0,0.06155451225873761,spam
0.7413495948441067,0.6666666666666666,0.0198226395409494,ham
0.5317785316875592,0.0,0.0,spam
0.7566687990039231,0.8333333333333334,0.017214397496087636,ham
0.7694304845502227,0.0,0.0,ham
0.904063392817182,0.0,0.0026082420448617634,spam
0.8837045663255958,0.0,0.0026082420448617634,spam
0.4776376304063689,0.0,0.0,spam
0.8321923813250477,0.6666666666666666,0.026604068857589983,ham
0.9010608274177618,0.6666666666666666,0.03390714658320292,ham
0.6531323141843466,0.0,0.19248826291079812,spam
0.9167383232069579,0.0,0.054773082942097026,spam
0.5255910427187449,0.0,0.20918101199791342,spam
0.7645502254709217,0.0,0.001564945226917058,spam
0.6570019186146955,0.0,0.05372978612415232,spam
0.7768471179997973,0.6666666666666666,0.014606155451225874,ham
0.8236378586971126,0.0,0.0,ham
0.9049648826246658,0.0,0.006259780907668232,spam
0.500416964879887,0.0,0.0,spam
0.7043299598282489,0.6666666666666666,0.0396452790818988,ham
0.512542819952464,0.0,0.2733437663015128,spam
0.6227967994367203,0.0,0.14553990610328638,spam
0.4334134962266552,0.0,0.0,spam
0.7836949976811425,0.0,0.03442879499217527,spam
0.9025521513975938,0.0,0.006259780907668232,spam
0.4741588307874346,0.0,0.09546165884194054,spam
0.5219028229031906,0.0,0.25612936880542514,spam
0.8864242807894047,0.0,0.007303077725612937,ham
0.8933738949585057,0.0,0.003129890453834116,ham
0.8220916739782784,0.6666666666666666,0.015127803860198226,ham
0.8353770577323252,0.6666666666666666,0.02138758476786646,ham
0.7167869718601851,0.0,0.009389671361502348,ham
0.7880833176759029,0.6666666666666666,0.02556077203964528,ham
0.8289369495405967,0.0,0.054773082942097026,spam
0.961910259626266,0.6666666666666666,0.02764736567553469,ham
0.6987701657836595,0.0,0.014606155451225874,spam
0.7780342421824388,0.6666666666666666,0.019300991131977047,ham
0.4862447272946655,0.0,0.09546165884194054,spam
0.7363028625165742,0.6666666666666666,0.02034428794992175,ham
0.7615070613965959,0.6666666666666666,0.08242044861763172,ham
0.6675277065930654,0.0,0.18935837245696402,spam
0.8804956951531218,0.0,0.001564945226917058,spam
0.8383728274331553,0.6666666666666666,0.014606155451225874,ham
0.7535572733273546,0.0,0.03182055294731351,spam
0.900556949215212,0.0,0.005738132498695879,spam
0.8517033533244348,0.6666666666666666,0.01564945226917058,ham
0.7239395046558748,0.0,0.0,ham
0.38991015810212104,0.0,0.08398539384454877,spam
0.48219432014561214,0.0,0.0020865936358894104,spam
0.7413903724648104,0.6666666666666666,0.02138758476786646,ham
0.6973109169288645,0.0,0.09546165884194054,spam
0.6428922632144481,0.6666666666666666,0.019300991131977047,ham
0.8674724711371601,0.0,0.001564945226917058,spam
0.8591883772382315,0.6666666666666666,0.01564945226917058,spam
0.5507029970697679,0.0,0.22587376108502868,spam
0.7228829433012296,0.6666666666666666,0.1356285863328117,spam
0.7391460358435311,0.0,0.0,ham
0.8553738008370348,0.0,0.004173187271778821,ham
0.968448420298402,0.0,0.0020865936358894104,spam
0.584106577727609,0.0,0.06103286384976526,spam
0.6712823023826539,0.0,0.0020865936358894104,ham
0.20355924327869473,0.0,0.0,ham
0.5384161120254914,0.0,0.2649973917579551,spam
0.6380501496748162,0.0,0.0020865936358894104,ham
0.7293323324254476,0.6666666666666666,0.018257694314032343,ham
0.8304242230131426,0.6666666666666666,0.016692749087115284,ham
0.46745842340202476,0.0,0.2519561815336463,spam
0.6338090975684469,0.0,0.0,ham
0.8406640188941049,0.0,0.004694835680751174,spam
0.6026471005838712,0.0,0.17110067814293167,spam
0.5763411066802755,0.0,0.2149191444966093,spam
0.9735411378171568,0.0,0.0010432968179447052,spam
0.8070858327819596,0.6666666666666666,0.022430881585811163,ham
0.7107893062332082,0.0,0.0,ham
0.7243508126186327,0.6666666666666666,0.01564945226917058,ham
0.7525507765179567,0.6666666666666666,0.018779342723004695,ham
0.6260239514945769,0.0,0.023995826812728223,spam
0.9575321992519692,0.0,0.006781429316640584,spam
0.5062410754807161,0.0,0.2634324465310381,spam
0.7955967756565373,0.0,0.001564945226917058,ham
0.43854661717847554,0.0,0.12050078247261346,spam
0.7318674729435277,0.6666666666666666,0.013562858633281168,ham
0.824064766211352,0.6666666666666666,0.013562858633281168,ham
0.08471477213156711,0.0,0.004694835680751174,spam
0.5031013451480886,0.0,0.5623369848721962,spam
0.7571090225021216,0.6666666666666666,0.014084507042253521,ham
0.6241097441432546,0.0,0.003129890453834116,ham
0.6583244899036168,0.5,0.013041210224308816,spam
0.7288661983909382,0.0,0.036515388628064686,spam
0.7895370254126671,0.0,0.0,ham
0.8289956094263603,0.0,0.0010432968179447052,spam
0.6722910127451763,0.6666666666666666,0.05112154407929056,spam
0.8548035186321689,0.0,0.027125717266562335,spam
0.8790685139051199,0.0,1.0,spam
0.8428251233791368,0.0,0.004694835680751174,spam
0.5133522395923305,0.0,0.48617631716223264,spam
0.4832697775017955,0.0,0.49400104329681793,spam
0.920954724739024,0.0,0.001564945226917058,spam
0.5224149618753094,0.0,0.015127803860198226,ham
0.6973159693812593,0.0,0.006259780907668232,ham
0.9167383232069579,0.0,0.054773082942097026,spam
0.7250822752205567,0.6666666666666666,0.023474178403755867,ham
0.7992042178665907,0.6666666666666666,0.014606155451225874,ham
0.7779940945814339,0.6666666666666666,0.02190923317683881,ham
0.7191718146380199,0.6666666666666666,0.025039123630672927,ham
0.9956468036002285,0.0,0.0020865936358894104,spam
0.7939146364853261,0.0,0.15805946791862285,spam
0.5942423865040295,0.0,0.011476264997391758,spam
0.8260363211832149,0.0,0.0010432968179447052,ham
0.8834957261534698,0.0,0.008868022952529996,ham
0.6211363764799924,0.0,0.06311945748565467,spam
0.6860680555483893,0.6666666666666666,0.06311945748565467,ham
0.8680902370826231,0.0,0.0010432968179447052,spam
0.7872354085549174,0.0,0.0,ham
0.815511074716905,0.0,0.0005216484089723526,ham
0.7989582195012273,0.6666666666666666,0.026604068857589983,ham
0.8887630753140591,0.6666666666666666,0.015127803860198226,ham
0.7917719517675197,0.0,0.08555033907146584,spam
0.8312336213705388,0.6666666666666666,0.018257694314032343,ham
0.4561119653796262,0.0,0.0,spam
0.6826483217577362,0.0,0.010432968179447054,spam
0.7036837035094589,0.0,0.009389671361502348,spam
0.8474858620764821,0.6666666666666666,0.01617110067814293,ham
0.7504759101130275,0.0,0.011997913406364111,spam
0.8315752685328479,0.6666666666666666,0.02138758476786646,ham
0.9330170852747182,0.6666666666666666,0.014084507042253521,ham
0.9485463060722331,0.0,0.005738132498695879,spam
0.7388213964954425,0.6666666666666666,0.013562858633281168,ham
0.7249793841814829,0.0,0.010432968179447054,ham
0.8064291090612051,0.6666666666666666,0.02556077203964528,ham
0.3685151625012902,0.6666666666666666,0.02608242044861763,spam
0.8441673569089722,0.0,0.008346374543557642,spam
0.8331478596972663,0.0,0.0020865936358894104,ham
0.29603013583080295,0.0,0.0,ham
0.9141501336058147,0.0,0.0005216484089723526,spam
0.7567157298346456,0.6666666666666666,0.059989567031820554,ham
0.44216011097779,0.0,0.0,spam
0.7626685052151063,0.6666666666666666,0.018257694314032343,ham
0.8352486196436008,0.6666666666666666,0.014606155451225874,ham
0.4166802065466883,0.0,0.05529473135106938,spam
0.7207963270758185,0.0,0.08398539384454877,spam
0.82635409867038,0.6666666666666666,0.018779342723004695,ham
0.9722939260693904,0.0,0.003129890453834116,spam
0.591836510659162,0.0,0.18049034950443402,spam
0.7348635573090164,0.0,0.06311945748565467,spam
0.7986138996761519,0.6666666666666666,0.018257694314032343,ham
0.8886364609061829,0.0,0.0036515388628064684,spam
0.7795648790229188,0.6666666666666666,0.015127803860198226,ham
0.5098063957958866,0.0,0.0,spam
0.7431849957151593,0.6666666666666666,0.014084507042253521,ham
0.6300917324987402,0.0,0.0,ham
0.8884639494049981,0.6666666666666666,0.02138758476786646,spam
0.8744270960016367,0.0,0.017214397496087636,ham
0.45195805804765904,0.0,0.20500782472613457,spam
0.9016201436212298,0.0,0.0036515388628064684,ham
0.5322365282339598,0.0,0.215962441314554,spam
0.5932601552418696,0.0,0.3620239958268127,spam
0.7873186138723515,0.6666666666666666,0.02190923317683881,ham
0.7327012312650217,0.0,0.01617110067814293,spam
0.7233040892881297,0.0,0.038601982263954095,spam
0.8618031857510499,0.0,0.0010432968179447052,ham
0.5023348117558903,0.0,0.25456442357850806,spam
0.9370393598708902,0.0,0.00782472613458529,spam
0.8774722362755905,0.0,0.0026082420448617634,spam
0.8113178940823942,0.0,0.0020865936358894104,ham
0.7885838465691051,0.6666666666666666,0.0605112154407929,ham
0.4311417323006155,0.0,0.03182055294731351,spam
0.7227768963975207,0.6666666666666666,0.02138758476786646,ham
0.6893913624946354,0.0,0.0,ham
0.7586484664867736,0.6666666666666666,0.023995826812728223,ham
0.7522275712956866,0.0,0.07407407407407407,spam
0.9082564785844313,0.6666666666666666,0.013562858633281168,ham
0.7209675469735599,0.0,0.04225352112676056,spam
0.6250938465121643,0.0,0.0020865936358894104,ham
0.7375160694640873,0.6666666666666666,0.02608242044861763,ham
0.5992396736984591,0.0,0.0683359415753782,spam
0.49196142238573604,0.0,0.0,spam
0.935036205646455,0.6666666666666666,0.10589462702138759,ham
0.6939416482410872,0.0,0.004173187271778821,ham
0.5695203290558716,0.0,0.18883672404799165,spam
0.8727491401803023,0.0,0.005738132498695879,spam
0.8366211834739222,0.0,0.0,spam
0.7817636891746867,0.6666666666666666,0.013562858633281168,ham
0.8824466255885879,0.6666666666666666,0.016692749087115284,ham
0.7721273378894673,0.6666666666666666,0.018779342723004695,ham
0.6450363915762461,0.0,0.0020865936358894104,spam
0.8565764723961807,0.0,0.0005216484089723526,ham
0.7828267255990721,0.0,0.0036515388628064684,ham
0.5933554981974126,0.0,0.0,ham
0.9165567934732702,0.0,0.16953573291601462,spam
0.8655710443964136,0.0,0.0005216484089723526,ham
0.5912421287835502,0.0,0.22743870631194574,spam
0.5877992229642749,0.0,0.2102243088158581,spam
0.8580636806453881,0.0,0.005216484089723527,spam
0.6396634414184853,0.0,0.005738132498695879,ham
0.8214983179621094,0.0,0.0010432968179447052,ham
0.3186203810687938,0.0,0.08398539384454877,spam
0.7951055138726268,0.0,0.013041210224308816,ham
0.4217492877318324,0.0,0.20918101199791342,spam
0.509150824775965,0.0,0.0,spam
0.8143588676894405,0.6666666666666666,0.014084507042253521,ham
0.8858631121411973,0.6666666666666666,0.038601982263954095,ham
0.644669993110502,0.0,0.0020865936358894104,ham
0.7057617619160712,0.0,0.016692749087115284,ham
0.8311031995904078,0.6666666666666666,0.046426708398539386,ham
0.49674353106085706,0.0,0.02764736567553469,spam
0.7968927429712569,0.0,0.003129890453834116,ham
0.7449803348104423,0.6666666666666666,0.01617110067814293,ham
0.7342009938875548,0.0,0.17005738132498696,spam
0.7646055790324037,0.0,0.03234220135628586,spam
0.7752771544259451,0.0,0.01617110067814293,spam
0.7597925140686662,0.6666666666666666,0.01564945226917058,ham
0.7612953333253701,0.8333333333333334,0.017214397496087636,ham
0.48396736231221493,0.0,0.0026082420448617634,spam
0.7621652478960159,0.0,0.1111111111111111,spam
0.7729980721131023,0.6666666666666666,0.02138758476786646,ham
0.8020644001188034,0.6666666666666666,0.019300991131977047,ham
0.8084093584692952,0.0,0.0020865936358894104,ham
0.9167267635783087,0.0,0.0,ham
0.6538246317739773,0.0,0.008868022952529996,spam
0.5945334474171623,0.0,0.11371935315597287,spam
0.7120772877491175,0.6666666666666666,0.022430881585811163,ham
0.9319137058750404,0.0,0.0020865936358894104,spam
0.8609599121853335,0.0,0.0010432968179447052,ham
0.6588048404527919,0.0,0.04225352112676056,spam
0.8310453171217345,0.0,0.006781429316640584,spam
0.5246425084116034,0.0,0.0,spam
0.7346149742143638,0.0,0.08242044861763172,spam
0.7796694895123629,0.0,0.0020865936358894104,spam
0.8368045780785361,0.0,0.0,spam
0.657599020889112,0.6666666666666666,0.05581637976004173,ham
0.6277983616524815,0.0,0.47209181011997914,spam
0.7912513680963112,0.0,0.0,ham
0.7503667352245663,0.0,0.0495565988523735,spam
0.9206395653033119,0.6666666666666666,0.34846113719353156,ham
0.750579907677445,0.6666666666666666,0.0198226395409494,ham
0.7567413472821172,0.0,0.01617110067814293,spam
0.8414754078637615,0.0,0.1664058424621805,spam
0.8871248369964321,0.0,0.005738132498695879,spam
0.7182778950685784,0.6666666666666666,0.014084507042253521,ham
0.8172438409732533,0.6666666666666666,0.02608242044861763,spam
0.7124039479160079,0.0,0.0,ham
0.8273663136873846,0.0,0.017214397496087636,spam
0.43000873544011464,0.0,0.05216484089723526,spam
